lei,scope,refPeriod,bank_name,country,institution_type,trea_eur,lr_exposure_eur,rwa_density,ov1_total_eur,ov1_abweichung,ov1_teile_summe,ov1_teile_stimmt,anteil_kredit,anteil_ccr,anteil_markt,anteil_operationell,kredit_sa_anteil,kredit_irb_anteil,ansatz,skalenverdacht,plausibel
I6SS27Q1Q3385V753S50,IND,2025-09-30,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,Austria,Large subsidiaries,27904879850.98,40292568166.66,0.6926,27904879850.98,0.0,27904879850.98,true,0.9443,0.0032,0.0026,0.0472,1.0,,SA,false,true
I6SS27Q1Q3385V753S50,IND,2025-12-31,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,Austria,Large subsidiaries,28482389903.61,42113673886.96,0.6763,28482389903.78,0.0,28482389903.78,true,0.9425,0.0035,0.003,0.0481,1.0,,SA,false,true
I6SS27Q1Q3385V753S50,IND,2026-03-31,Raiffeisenlandesbank Oberösterreich Aktiengesellschaft,Austria,Large subsidiaries,28972010349.79,40833444632.81,0.7095,28972010349.79,0.0,28972010349.79,true,0.9427,0.0044,0.0027,0.0473,1.0,,SA,false,true
I6USJ58BDV2BO5KP3C31,CON,2025-06-30,"MONETA Money Bank, a.s.",Czech,Other highest EEA,6777435048.11,20376577381.45,0.3326,,,,,,,,,,,unbekannt,false,true
I6USJ58BDV2BO5KP3C31,CON,2025-12-31,"MONETA Money Bank, a.s.",Czech,Other highest EEA,6799675012.73,20882303684.1,0.3256,6799675012.73,0.0,6799675012.73,true,0.8798,0.0025,0.0,0.1171,1.0,,SA,false,true
J48C8PCSJVUBR8KCW529,CON,2025-06-30,BANCA POPOLARE DI SONDRIO SOCIETA' PER AZIONI,Italy,Large subsidiaries,26461108371.0,62248370174.0,0.4251,26461108371.0,0.0,26461108371.0,true,0.8619,0.0068,0.0288,0.0883,0.5465,0.4535,gemischt,false,true
J48C8PCSJVUBR8KCW529,CON,2025-09-30,BANCA POPOLARE DI SONDRIO SOCIETA' PER AZIONI,Italy,Large subsidiaries,24332992114.0,61325676996.0,0.3968,24332992114.0,0.0,24332992114.0,true,0.8548,0.0065,0.0304,0.096,0.5107,0.4893,gemischt,false,true
J4CP7MHCXR8DAQMKIL78,CON,2025-06-30,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,45864030050.0,130050307781.0,0.3527,45864030050.0,0.0,45864030050.0,true,0.7723,0.0154,0.0452,0.149,0.3326,0.6345,gemischt,false,true
J4CP7MHCXR8DAQMKIL78,CON,2025-09-30,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,85040102661.0,226425753550.0,0.3756,85040102664.0,0.0,85040102664.0,true,0.7631,0.022,0.0522,0.1448,0.3872,0.5935,gemischt,false,true
J4CP7MHCXR8DAQMKIL78,CON,2025-12-31,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,87713186901.0,230373155900.0,0.3807,87713186907.0,0.0,87711565047.0,true,0.761,0.023,0.0486,0.1507,0.389,0.5796,gemischt,false,true
J4CP7MHCXR8DAQMKIL78,CON,2026-03-31,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,89814245291.0,226364991193.0,0.3968,89814245291.0,0.0,89813103373.0,true,0.7619,0.0233,0.0523,0.1472,0.3754,0.5913,gemischt,false,true
JLS56RAMYQZECFUF2G44,CON,2025-06-30,ING Belgie,Belgium,Large subsidiaries,48214379738.93,174030220066.39,0.277,45202352286.94,0.062472,45202352286.94,true,0.8056,0.0232,0.0001,0.1549,0.0444,0.9556,IRB,unbekannt,true
JU1U6S0DG9YLT7N8ZV32,CON,2025-06-30,"Banco Comercial Português, SA",Portugal,Large highest EEA,40822846551.93,112221922155.71,0.3638,40822846551.93,0.0,40822846551.93,true,0.7657,0.0036,0.0198,0.1776,0.4404,0.4261,gemischt,false,true
JU1U6S0DG9YLT7N8ZV32,CON,2025-09-30,"Banco Comercial Português, SA",Portugal,Large highest EEA,41783884222.5,116665092320.68,0.3582,41783884222.5,0.0,41783884222.5,true,0.7752,0.0027,0.0156,0.1735,0.4396,0.4338,gemischt,false,true
JU1U6S0DG9YLT7N8ZV32,CON,2025-12-31,"Banco Comercial Português, SA",Portugal,Large highest EEA,42901543108.17,117014727829.37,0.3666,42901543108.17,0.0,42901543108.18,true,0.7832,0.0027,0.0133,0.1785,0.4373,0.445,gemischt,false,true
K8MS7FD7N5Z2WQ51AZ71,CON,2025-09-30,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,395271000000.0,871029000000.0,0.4538,395271000000.0,0.0,395259000000.0,true,0.8188,0.025,0.0432,0.0969,0.5638,0.3837,gemischt,false,true
K8MS7FD7N5Z2WQ51AZ71,CON,2025-12-31,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,397241000000.0,908869000000.0,0.4371,397241000000.0,0.0,397228000000.0,true,0.7921,0.0252,0.0462,0.1172,0.6501,0.2993,gemischt,false,true
K8MS7FD7N5Z2WQ51AZ71,CON,2026-03-31,"Banco Bilbao Vizcaya Argentaria, S.A.",Spain,Large highest EEA,408854000000.0,939629000000.0,0.4351,408854000000.0,0.0,408842000000.0,true,0.7893,0.0252,0.0514,0.1142,0.6614,0.2785,gemischt,false,true
KFUXYFTU2LHQFQZDQG45,CON,2025-06-30,Kereskedelmi és Hitelbank csoport,Hungary,Large subsidiaries,7592166014.05,15891070146.25,0.4778,7592166014.05,0.0,7592166014.05,true,0.8349,0.011,0.0,0.154,0.2401,0.6972,gemischt,false,true
KFUXYFTU2LHQFQZDQG45,CON,2025-09-30,Kereskedelmi és Hitelbank csoport,Hungary,Large subsidiaries,7540231384.27,16454577624.82,0.4582,7540231384.27,0.0,7540231384.27,true,0.8276,0.013,0.0001,0.1587,0.2563,0.678,gemischt,false,true
KFUXYFTU2LHQFQZDQG45,CON,2025-12-31,Kereskedelmi és Hitelbank csoport,Hungary,Large subsidiaries,8331820583.1,17100239345.65,0.4872,8331820583.1,0.0,8331820583.1,true,0.8299,0.0137,0.0001,0.1556,0.2701,0.6696,gemischt,false,true
KGCEPHLVVKVRZYO1T647,CON,2025-06-30,BNP Paribas Fortis,Belgium,Large subsidiaries,187839002938.75,409033049928.47,0.4592,187839002938.75,0.0,187839002938.75,true,0.8513,0.0104,0.0103,0.1207,0.5929,0.4071,gemischt,false,true
KGCEPHLVVKVRZYO1T647,CON,2025-09-30,BNP Paribas Fortis,Belgium,Large subsidiaries,184060179495.0,413657788906.2,0.445,184060179495.0,0.0,184060179495.0,true,0.8479,0.0098,0.0104,0.1232,0.586,0.414,gemischt,false,true
KGCEPHLVVKVRZYO1T647,CON,2025-12-31,BNP Paribas Fortis,Belgium,Large subsidiaries,186576219510.0,408741738668.5,0.4565,186576219510.0,0.0,186576219510.0,true,0.8509,0.0099,0.0096,0.1206,0.5875,0.4125,gemischt,false,true
KGCEPHLVVKVRZYO1T647,CON,2026-03-31,BNP Paribas Fortis,Belgium,Large subsidiaries,187863809618.75,406179645487.2,0.4625,187863809618.75,0.0,187863809618.75,true,0.8516,0.0106,0.0102,0.1198,0.5963,0.4037,gemischt,false,true
KR6LSKV3BTSJRD41IF75,CON,2025-06-30,"UniCredit Bank Czech Republic and Slovakia, a.s.",Czech,Large subsidiaries,12618348351.62,46757763213.85,0.2699,12618348351.62,0.0,12618348351.62,true,0.8303,0.0334,0.0105,0.113,0.1938,0.786,gemischt,false,true
KR6LSKV3BTSJRD41IF75,CON,2025-12-31,"UniCredit Bank Czech Republic and Slovakia, a.s.",Czech,Large subsidiaries,12899969095.48,42742213431.42,0.3018,12899969095.48,0.0,12899969095.48,true,0.8396,0.0203,0.0098,0.1184,0.1951,0.786,gemischt,false,true
KX1WK48MPD4Y2NCUIZ63,CON,2025-06-30,Natixis,France,Large subsidiaries,103479230597.53,413495988104.94,0.2503,103479230597.53,0.0,103479230597.53,true,0.5717,0.0722,0.1265,0.1676,0.3016,0.6616,gemischt,false,true
KX1WK48MPD4Y2NCUIZ63,CON,2025-12-31,Natixis,France,Large subsidiaries,106813334227.06,418558945363.58,0.2552,106813334227.06,0.0,106813333958.62,true,0.5454,0.0742,0.1475,0.1736,0.2751,0.6832,gemischt,false,true
LIU16F6VZJSD6UKHD557,CON,2025-06-30,Nykredit Realkredit A/S,Denmark,Large highest EEA,69179788854.28,260958855131.43,0.2651,69179788854.28,0.0,69179788854.28,true,0.8302,0.0133,0.0547,0.1,0.2,0.8,gemischt,false,true
LIU16F6VZJSD6UKHD557,CON,2025-09-30,Nykredit Realkredit A/S,Denmark,Large highest EEA,69021533176.92,268257544526.12,0.2573,69021533176.92,0.0,69021533176.92,true,0.8346,0.0122,0.0514,0.1002,0.2016,0.7984,gemischt,false,true
LIU16F6VZJSD6UKHD557,CON,2025-12-31,Nykredit Realkredit A/S,Denmark,Large highest EEA,69952800038.2,272337991506.53,0.2569,69952800038.2,0.0,69952800038.2,true,0.8334,0.0113,0.0498,0.1037,0.1988,0.8012,gemischt,false,true
LIU16F6VZJSD6UKHD557,CON,2026-03-31,Nykredit Realkredit A/S,Denmark,Large highest EEA,69501562261.27,272489441781.16,0.2551,,,,,,,,,0.1966,0.8034,gemischt,false,true
LOO0AWXR8GF142JCO404,CON,2025-06-30,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,33033738750.0,93714015621.0,0.3525,33033738750.0,0.0,33033738750.0,true,0.8214,0.0018,0.0041,0.1696,1.0,,SA,false,true
LOO0AWXR8GF142JCO404,CON,2025-09-30,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,33213390396.0,94946471507.0,0.3498,33213390396.0,0.0,33213390396.0,true,0.8218,0.0017,0.0043,0.1687,1.0,,SA,false,true
LOO0AWXR8GF142JCO404,CON,2025-12-31,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),Italy,Large highest EEA,33611309414.0,97212206706.0,0.3458,33611309414.0,0.0,33611309414.0,true,0.8221,0.0017,0.0046,0.1682,1.0,,SA,false,true
M312WZV08Y7LYUC71685,CON,2025-06-30,Swedbank - Grupp,Sweden,Large highest EEA,79710923400.0,256000134110.0,0.3114,79710923400.0,0.0,79710923400.0,true,0.807,0.017,0.0187,0.1529,0.0808,0.6217,gemischt,false,true
M312WZV08Y7LYUC71685,CON,2025-09-30,Swedbank - Grupp,Sweden,Large highest EEA,81470251240.0,261729380640.0,0.3113,81470251240.0,0.0,81470341680.0,true,0.8129,0.0151,0.0175,0.1508,0.0863,0.6154,gemischt,false,true
M312WZV08Y7LYUC71685,CON,2025-12-31,Swedbank - Grupp,Sweden,Large highest EEA,86134436900.0,255184115940.0,0.3375,86134436900.0,0.0,86134436900.0,true,0.8093,0.0115,0.0148,0.161,0.1038,0.6034,gemischt,false,true
M312WZV08Y7LYUC71685,CON,2026-03-31,Swedbank - Grupp,Sweden,Large highest EEA,87246334320.0,265946960580.0,0.3281,87246334320.0,0.0,87246334320.0,true,0.8095,0.0123,0.0167,0.1572,0.1017,0.5983,gemischt,false,true
M6AD1Y1KW32H8THQ6F76,CON,2025-06-30,Piraeus Financial Holdings,Greece,Large highest EEA,36118554226.2,83906848260.2,0.4305,36756524251.2,0.017663,36756524251.2,true,0.8333,0.0091,0.0132,0.1057,0.9993,,SA,false,true
M6AD1Y1KW32H8THQ6F76,CON,2025-09-30,Piraeus Financial Holdings,Greece,Large highest EEA,36604471638.44,85910229730.83,0.4261,37085035925.94,0.013129,37085035925.94,true,0.8339,0.009,0.015,0.1047,0.9993,,SA,false,true
MAES062Z21O4RZ2U7M96,CON,2025-06-30,Danske Bank A/S,Denmark,Large highest EEA,108029268516.41,446971744159.47,0.2417,108029268516.41,0.0,108029268516.41,true,0.8248,0.0223,0.0412,0.1082,0.214,0.7825,gemischt,false,true
MAES062Z21O4RZ2U7M96,CON,2025-09-30,Danske Bank A/S,Denmark,Large highest EEA,106945700276.11,442790118448.35,0.2415,106945700276.11,0.0,95368096616.13,false,0.837,0.0216,0.0291,0.001,0.2108,0.7295,gemischt,false,true
MAES062Z21O4RZ2U7M96,CON,2025-12-31,Danske Bank A/S,Denmark,Large highest EEA,110067973487.21,453325622184.41,0.2428,110068023420.0,0.0,110067968831.15,true,0.8203,0.024,0.0333,0.119,0.1238,0.8762,gemischt,false,true
MAES062Z21O4RZ2U7M96,CON,2026-03-31,Danske Bank A/S,Denmark,Large highest EEA,112065815922.08,458218490314.06,0.2446,112065815922.08,0.0,112065815922.08,true,0.8198,0.0235,0.0364,0.1168,0.1314,0.7282,gemischt,false,true
MKP1B7E76TN04CD85Z79,CON,2025-06-30,BANK OCHRONY ŚRODOWISKA SA,Poland,Other highest EEA,3309243359.24,6230805100.9,0.5311,,,,,,,,,,,unbekannt,false,true
MKP1B7E76TN04CD85Z79,CON,2025-12-31,BANK OCHRONY ŚRODOWISKA SA,Poland,Other highest EEA,3381061426.05,6656066683.84,0.508,3381061426.05,0.0,3381061426.05,true,0.7984,0.019,0.041,0.1409,1.0,,SA,false,true
MMYX0N4ZEZ13Z4XCG897,IND,2025-06-30,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,6104823362.99,55585023672.81,0.1098,,,,,,,,,,,unbekannt,false,true
MMYX0N4ZEZ13Z4XCG897,IND,2025-12-31,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,6091849319.01,53533607615.14,0.1138,6091849319.01,0.0,6091849319.01,true,0.5429,0.061,0.02,0.346,1.0,,SA,false,true
N1FBEDJ5J41VKZLO2475,CON,2025-06-30,Citibank Europe plc,Ireland,Large highest EEA,78461783986.74,205093247419.76,0.3826,78461783986.74,0.0,78461783986.74,true,0.5813,0.0826,0.2163,0.088,1.0,,SA,false,true
N1FBEDJ5J41VKZLO2475,CON,2025-09-30,Citibank Europe plc,Ireland,Large highest EEA,78080743044.28,205799426821.88,0.3794,78080743044.28,0.0,78080743044.28,true,0.5834,0.0852,0.2108,0.0882,1.0,,SA,false,true
N4JDFKKH2FTD8RKFXO39,CON,2025-06-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,155248671086.62,410506456003.73,0.3782,155248671086.62,0.0,155242723850.12,true,0.8644,0.0195,0.0145,0.085,0.284,0.5847,gemischt,false,true
N4JDFKKH2FTD8RKFXO39,CON,2025-09-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,155996563487.55,423169772090.06,0.3686,155996563487.55,0.0,155911898903.18,true,0.8654,0.0176,0.0149,0.0846,0.2773,0.5871,gemischt,false,true
N4JDFKKH2FTD8RKFXO39,CON,2025-12-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,160883764029.28,415313095905.81,0.3874,160883764029.28,0.0,161191467703.03,false,0.8688,0.0152,0.0164,0.0849,0.2838,0.5739,gemischt,false,true
N4JDFKKH2FTD8RKFXO39,CON,2026-03-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,162642551602.46,434186637561.98,0.3746,162642551602.46,0.0,160628283426.71,false,0.8533,0.0152,0.0179,0.0838,0.2658,0.5907,gemischt,false,true
N747OI7JINV7RUUH6190,CON,2025-06-30,BPER Banca S.p.A.,Italy,Large highest EEA,55597209228.0,149894495875.0,0.3709,55603106341.0,0.000106,55603106341.0,true,0.8018,0.0087,0.0125,0.173,0.4674,0.5219,gemischt,false,true
N747OI7JINV7RUUH6190,CON,2025-09-30,BPER Banca S.p.A.,Italy,Large highest EEA,82360781232.0,217000087099.0,0.3795,82366652882.0,7.1e-05,82366652882.0,true,0.8188,0.0084,0.0161,0.1508,0.5023,0.4907,gemischt,false,true
N747OI7JINV7RUUH6190,CON,2025-12-31,BPER Banca S.p.A.,Italy,Large highest EEA,80141721578.0,214299571218.0,0.374,80147593228.0,7.3e-05,80147593228.0,true,0.8051,0.0079,0.0129,0.1667,0.4472,0.5449,gemischt,false,true
NHBDILHZTYCNBV5UYZ31,CON,2025-06-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,72521912532.74,312864597102.94,0.2318,72521912532.74,0.0,72521912532.74,true,0.8178,0.0091,0.0261,0.1433,0.2643,0.3701,gemischt,false,true
NHBDILHZTYCNBV5UYZ31,CON,2025-09-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,72491252166.5,327677159223.18,0.2212,72491252166.5,0.0,72491252166.5,true,0.8165,0.0072,0.0284,0.1445,0.2619,0.3651,gemischt,false,true
NHBDILHZTYCNBV5UYZ31,CON,2025-12-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,72054764087.44,295152154191.43,0.2441,72054764087.44,0.0,72054764087.44,true,0.827,0.0065,0.0237,0.14,0.2565,0.3496,gemischt,false,true
NHBDILHZTYCNBV5UYZ31,CON,2026-03-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,73324539618.23,324627384404.42,0.2259,73324539618.23,0.0,73324539618.23,true,0.8309,0.0075,0.0219,0.1361,0.2677,0.3468,gemischt,false,true
NMH2KF074RKAGTH4CM63,CON,2025-06-30,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,23124335007.96,43705470044.69,0.5291,23178727177.09,0.002352,23178727177.09,true,0.8306,0.0287,0.0142,0.1226,1.0,,SA,false,true
NMH2KF074RKAGTH4CM63,CON,2025-09-30,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,23320654899.43,43477640815.99,0.5364,23320654899.43,0.0,23320654899.43,true,0.8347,0.0266,0.0141,0.121,1.0,,SA,false,true
NMH2KF074RKAGTH4CM63,CON,2025-12-31,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,24572829232.6,47013120697.91,0.5227,24572829232.6,0.0,24572829232.6,true,0.8377,0.0243,0.0116,0.1232,1.0,,SA,false,true
NMH2KF074RKAGTH4CM63,CON,2026-03-31,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,23993486442.25,45467157494.28,0.5277,23993486442.25,0.0,23993486442.25,true,0.8401,0.0229,0.0121,0.1241,1.0,,SA,false,true
NNVPP80YIZGEY2314M97,CON,2025-06-30,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,65026686225.0,175820159127.0,0.3698,65026686225.0,0.0,65026686225.0,true,0.8298,0.0051,0.0019,0.1541,1.0,,SA,false,true
NNVPP80YIZGEY2314M97,CON,2025-09-30,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,65153286953.0,176710749576.0,0.3687,65153286953.0,0.0,65153286953.0,true,0.8334,0.004,0.0015,0.1538,1.0,,SA,false,true
NNVPP80YIZGEY2314M97,CON,2025-12-31,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,66437238109.0,177013915664.0,0.3753,66437238109.0,0.0,66437238109.0,true,0.836,0.0037,0.0018,0.1514,1.0,,SA,false,true
NNVPP80YIZGEY2314M97,CON,2026-03-31,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,66449066142.0,176935143084.0,0.3756,66449066142.0,0.0,66449066142.0,true,0.8363,0.0042,0.0019,0.1513,1.0,,SA,false,true
O2RNE8IBXP4R0TD8PU41,CON,2025-06-30,Société générale S.A.,France,Large highest EEA,388029000000.0,1405566000000.0,0.2761,388029000000.0,0.0,388020011770.0,true,0.7286,0.0476,0.0281,0.1626,0.4145,0.548,gemischt,false,true
O2RNE8IBXP4R0TD8PU41,CON,2025-09-30,Société générale S.A.,France,Large highest EEA,388462452240.0,1447550291340.0,0.2684,388462000000.0,1e-06,388458000000.0,true,0.7262,0.0502,0.0281,0.162,0.4199,0.5367,gemischt,false,true
O2RNE8IBXP4R0TD8PU41,CON,2025-12-31,Société générale S.A.,France,Large highest EEA,393128678680.0,1405991871690.0,0.2796,393128722750.0,0.0,379896407759.72,false,0.7351,0.0151,0.0303,0.1575,0.4153,0.2424,gemischt,false,true
O2RNE8IBXP4R0TD8PU41,CON,2026-03-31,Société générale S.A.,France,Large highest EEA,397218000000.0,1472346000000.0,0.2698,397218000000.0,0.0,397213000000.0,true,0.7349,0.0515,0.0297,0.1556,0.4331,0.5129,gemischt,false,true
P4GTT6GF1W40CVIMFR43,CON,2025-06-30,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,64458909593.59,142403164760.1,0.4527,,,,,,,,,1.0,,SA,false,true
P4GTT6GF1W40CVIMFR43,CON,2025-09-30,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,65720017796.91,143738993297.79,0.4572,65720017796.91,0.0,65720017796.91,true,0.8497,0.013,0.0034,0.1307,1.0,,SA,false,true
P4GTT6GF1W40CVIMFR43,CON,2025-12-31,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,69422713829.04,151604401319.25,0.4579,69456577999.12,0.000488,69456577999.12,true,0.84,0.0122,0.0026,0.1416,1.0,,SA,false,true
P4GTT6GF1W40CVIMFR43,CON,2026-03-31,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,70362745892.09,152278971792.54,0.4621,,,,,,,,,1.0,,SA,false,true
PQOH26KWDF7CG10L6792,CON,2025-06-30,Erste Group Bank AG,Austria,Large highest EEA,152586.36,381364.3,0.4001,153327.07,0.004854,153327.07,true,0.8024,0.0092,0.0351,0.1379,0.1998,0.604,gemischt,false,true
PQOH26KWDF7CG10L6792,CON,2025-09-30,Erste Group Bank AG,Austria,Large highest EEA,151102.83,383745.02,0.3938,151941.59,0.005551,151941.58,true,0.804,0.0088,0.0326,0.1391,0.1993,0.6035,gemischt,false,true
PRNXTNXHBI0TSY1V8P17,CON,2025-06-30,Zagrebačka banka d.d.,Croatia,Large subsidiaries,11670.0,28907.0,0.4037,11670.0,0.0,11669.0,true,0.8525,0.0043,0.0246,0.1143,1.0,,SA,false,true
PRNXTNXHBI0TSY1V8P17,CON,2025-09-30,Zagrebačka banka d.d.,Croatia,Large subsidiaries,11553.0,29849.0,0.387,11553.0,0.0,11553.0,true,0.8605,0.0038,0.0155,0.1155,1.0,,SA,false,true
PRNXTNXHBI0TSY1V8P17,CON,2025-12-31,Zagrebačka banka d.d.,Croatia,Large subsidiaries,12051.0,29663.0,0.4063,12050.0,8.3e-05,12050.0,true,0.8617,0.0033,0.0148,0.1152,1.0,,SA,false,true
PRNXTNXHBI0TSY1V8P17,CON,2026-03-31,Zagrebačka banka d.d.,Croatia,Large subsidiaries,12290.19,29399.34,0.418,,,,,,,,,1.0,,SA,false,true
PSNL19R2RXX5U3QWHI44,CON,2025-06-30,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Italy,Large subsidiaries,46091580453.0,101797957255.0,0.4528,46091580453.0,0.0,46091580453.0,true,0.7963,0.0248,0.0434,0.1203,0.5194,0.4806,gemischt,false,true
PSNL19R2RXX5U3QWHI44,CON,2025-09-30,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Italy,Large subsidiaries,45224205494.0,103019192790.0,0.439,45224205494.0,0.0,45224205494.0,true,0.783,0.0262,0.0506,0.1226,0.5444,0.4556,gemischt,false,true
PSNL19R2RXX5U3QWHI44,IND,2025-12-31,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Italy,Large subsidiaries,34040244233.0,77913261226.0,0.4369,34040244233.0,0.0,34038622372.0,true,0.7767,0.0424,0.0622,0.0919,0.8392,0.1608,gemischt,unbekannt,true
PWEFG14QWWESISQ84C69,CON,2025-12-31,IKB Deutsche Industriebank Aktiengesellschaft,Germany,Other highest EEA,5614000000.0,15538000000.0,0.3613,5614000000.0,0.0,5614000000.0,true,0.8744,0.0107,0.0071,0.1076,0.0923,0.9077,IRB,unbekannt,true
Q5BP2UEQ48R75BOTCB92,CON,2025-06-30,"Československá obchodní banka, a.s.",Czech,Large subsidiaries,21639203358.51,95396658194.24,0.2268,,,,,,,,,,,unbekannt,unbekannt,true
QS3ZEAHRBZY9228Z0111,IND,2025-12-31,Bank Julius Baer Europe S.A.,Luxembourg,Other highest EEA,673755353.69,4638078663.03,0.1453,673755353.69,0.0,673755353.69,true,0.4291,0.0389,0.058,0.4682,1.0,,SA,unbekannt,true
R0MUWSFPU8MPRO8K5P83,CON,2025-06-30,BNP Paribas,France,Large highest EEA,788849555437.35,2604849769209.7,0.3028,788849555437.35,0.0,788849555437.35,true,0.7339,0.0596,0.038,0.1351,0.4896,0.487,gemischt,false,true
R0MUWSFPU8MPRO8K5P83,CON,2025-09-30,BNP Paribas,France,Large highest EEA,779176779685.95,2592105546760.71,0.3006,,,,,,,,,0.5004,0.4755,gemischt,false,true
R0MUWSFPU8MPRO8K5P83,CON,2025-12-31,BNP Paribas,France,Large highest EEA,779489618768.03,2565818915623.6,0.3038,779489618768.28,0.0,779489616826.78,true,0.7273,0.0515,0.0397,0.1443,0.5123,0.4708,gemischt,false,true
R0MUWSFPU8MPRO8K5P83,CON,2026-03-31,BNP Paribas,France,Large highest EEA,783898418288.01,2664341000000.0,0.2942,783898418288.01,0.0,783898418288.01,true,0.7241,0.056,0.0385,0.1435,0.5251,0.4679,gemischt,false,true
R7CQUF1DQM73HUTV1078,IND,2025-06-30,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,Large highest EEA,21140940858.58,60750878784.11,0.348,21140940858.57,0.0,21140940858.57,true,0.8706,0.0342,0.0172,0.0756,0.5454,0.3037,gemischt,false,true
R7CQUF1DQM73HUTV1078,IND,2025-09-30,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,Large highest EEA,21182316424.66,61933413168.34,0.342,21182316424.64,0.0,21182316424.64,true,0.8683,0.0368,0.0175,0.0755,0.5418,0.3069,gemischt,false,true
R7CQUF1DQM73HUTV1078,IND,2025-12-31,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,Large highest EEA,21604862310.46,62698224761.5,0.3446,21604862310.44,0.0,21604862310.44,true,0.8568,0.0347,0.0185,0.0882,0.54,0.3022,gemischt,false,true
RG3IZJKPYQ4H6IQPIC08,IND,2025-06-30,Addiko Bank d.d.,Croatia,Large subsidiaries,1159893956.4,2383720239.63,0.4866,,,,,,,,,,,unbekannt,false,true
RG3IZJKPYQ4H6IQPIC08,IND,2025-12-31,Addiko Bank d.d.,Croatia,Large subsidiaries,1155691796.77,2433478773.17,0.4749,1155691796.77,0.0,1155691796.77,true,0.8456,0.0118,0.0019,0.129,1.0,,SA,false,true
RRUN0TCQ1K2JDV7MXO75,CON,2025-06-30,Oberbank AG,Austria,Other highest EEA,18994.85,30800.1,0.6167,,,,,,,,,,,unbekannt,false,true
RRUN0TCQ1K2JDV7MXO75,CON,2025-12-31,Oberbank AG,Austria,Other highest EEA,19357.07,31415.96,0.6162,19357.07,0.0,19357.07,true,0.9267,0.0024,0.0003,0.0703,1.0,,SA,false,true
RY3KI4Q2655O2GIL8D68,CON,2025-12-31,BANCA INVESTIS S.P.A.,Italy,Other highest EEA,245128279.0,896636597.0,0.2734,245128279.0,0.0,245128280.0,true,0.5278,0.0211,0.0634,0.3628,1.0,,SA,unbekannt,true
