lei,bank_name,country,scope,refPeriod,rahmenwerk,submission_ts,im_xbrl_bestand,paket_mb,n_pdf,n_seiten,n_zeichen,zeichen_je_seite,textebene,sprache,sprach_abstand,sprach_woerter,sprach_urteil,n_offengelegt,n_ausgelassen,quote_gegen_erwartung,trea_eur,groessenklasse,zeichen_je_template,fehler
KFUXYFTU2LHQFQZDQG45,Kereskedelmi és Hitelbank csoport,HU,CON,2025-12-31,P3NONREMDISDOCS,20260623145520000,true,0.562,1,27,70807,2622.5,ja,en,247.96,2569,englisch,36,61,0.1304,8332000000.0,mittel,1967,
KFUXYFTU2LHQFQZDQG45,Kereskedelmi és Hitelbank csoport,HU,CON,2025-12-31,P3REMDISDOCS,20260603145518000,true,0.242,1,5,9956,1991.2,ja,en,231.82,1458,englisch,36,61,0.1304,8332000000.0,mittel,277,
KGCEPHLVVKVRZYO1T647,BNP Paribas Fortis,BE,CON,2025-06-30,P3NONREMDISDOCS,20260401093341088,true,3.288,1,39,6326,162.2,nein,en,190.34,704,englisch,26,88,0.4,187800000000.0,gross,243,
KGCEPHLVVKVRZYO1T647,BNP Paribas Fortis,BE,CON,2025-06-30,P3REMDISDOCS,20260327104103757,true,0.0,0,0,0,,,,,0,unsicher,26,88,0.4,187800000000.0,gross,,
KGCEPHLVVKVRZYO1T647,BNP Paribas Fortis,BE,CON,2025-09-30,P3NONREMDISDOCS,20260401093341089,true,1.961,1,12,11035,919.6,ja,en,211.37,1443,englisch,8,106,0.0,184100000000.0,gross,1379,
KGCEPHLVVKVRZYO1T647,BNP Paribas Fortis,BE,CON,2025-09-30,P3REMDISDOCS,20260327104103759,true,0.0,0,0,0,,,,,0,unsicher,8,106,0.0,184100000000.0,gross,,
KGCEPHLVVKVRZYO1T647,BNP Paribas Fortis,BE,CON,2025-12-31,P3NONREMDISDOCS,20260401093341085,true,3.285,2,110,293530,2668.5,ja,en,176.1,2226,englisch,39,67,0.125,186600000000.0,gross,7526,
KGCEPHLVVKVRZYO1T647,BNP Paribas Fortis,BE,CON,2025-12-31,P3REMDISDOCS,20260327104103752,true,0.717,1,14,38766,2769.0,ja,en,262.92,2864,englisch,39,67,0.125,186600000000.0,gross,994,
KGCEPHLVVKVRZYO1T647,BNP Paribas Fortis,BE,CON,2026-03-31,P3NONREMDISDOCS,20260616093341089,true,1.168,1,12,10461,871.8,ja,en,211.44,1433,englisch,6,108,0.0,187900000000.0,gross,1744,
KGCEPHLVVKVRZYO1T647,BNP Paribas Fortis,BE,CON,2026-03-31,P3REMDISDOCS,20260616104103759,true,0.0,0,0,0,,,,,0,unsicher,6,108,0.0,187900000000.0,gross,,
KR6LSKV3BTSJRD41IF75,"UniCredit Bank Czech Republic and Slovakia, a.s.",CZ,CON,2025-06-30,P3NONREMDISDOCS,20260610092715001,true,1.101,1,73,100330,1374.4,ja,en,86.75,1902,englisch,30,49,0.0,12620000000.0,mittel,3344,
KR6LSKV3BTSJRD41IF75,"UniCredit Bank Czech Republic and Slovakia, a.s.",CZ,CON,2025-09-30,P3NONREMDISDOCS,20260601132212578,true,0.753,1,24,17919,746.6,ja,en,74.69,2102,englisch,8,47,0.3333,,unbekannt,2240,
KR6LSKV3BTSJRD41IF75,"UniCredit Bank Czech Republic and Slovakia, a.s.",CZ,CON,2025-12-31,P3NONREMDISDOCS,20260610130158607,true,1.15,1,82,140730,1716.2,ja,en,75.64,1798,englisch,35,49,0.0,12900000000.0,mittel,4021,
KR6LSKV3BTSJRD41IF75,"UniCredit Bank Czech Republic and Slovakia, a.s.",CZ,CON,2025-12-31,P3NONREMDISDOCS,20260630075928167,true,1.197,1,80,140690,1758.6,ja,en,75.64,1798,englisch,35,49,0.0,12900000000.0,mittel,4020,
KR6LSKV3BTSJRD41IF75,"UniCredit Bank Czech Republic and Slovakia, a.s.",CZ,CON,2025-12-31,P3REMDISDOCS,20260610130158608,true,1.755,1,10,15820,1582.0,ja,cs,25.6,1992,landessprache,35,49,0.0,12900000000.0,mittel,452,
KR6LSKV3BTSJRD41IF75,"UniCredit Bank Czech Republic and Slovakia, a.s.",CZ,CON,2026-03-31,P3NONREMDISDOCS,20260629083625083,true,0.256,1,23,19626,853.3,ja,en,87.74,2268,englisch,8,46,0.3333,,unbekannt,2453,
KX1WK48MPD4Y2NCUIZ63,Natixis,FR,CON,2025-06-30,P3NONREMDISDOCS,20251219170000001,true,12.03,1,620,2766048,4461.4,ja,fr,98.28,2849,landessprache,43,28,0.0,103500000000.0,gross,64327,
KX1WK48MPD4Y2NCUIZ63,Natixis,FR,CON,2025-12-31,P3NONREMDISDOCS,20260318170000001,true,7.612,1,728,2818049,3870.9,ja,fr,83.61,2703,landessprache,65,11,0.0,106800000000.0,gross,43355,
KX1WK48MPD4Y2NCUIZ63,Natixis,FR,CON,2025-12-31,P3NONREMDISDOCS,20260605150000001,true,2.745,1,19,39920,2101.1,ja,fr,104.36,2846,landessprache,65,11,0.0,106800000000.0,gross,614,
LIU16F6VZJSD6UKHD557,Nykredit Realkredit A/S,DK,CON,2025-12-31,P3NONREMDISDOCS,20260220140400000,true,6.288,2,114,564276,4949.8,ja,da,31.44,2449,landessprache,64,27,0.0,69950000000.0,gross,8817,
LOO0AWXR8GF142JCO404,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),IT,CON,2025-06-30,P3NONREMDISDOCS,20260205152901008,true,2.112,1,157,392588,2500.6,ja,it,139.46,2775,landessprache,36,58,0.0,33030000000.0,gross,10905,
LOO0AWXR8GF142JCO404,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),IT,CON,2025-09-30,P3NONREMDISDOCS,20260210154406008,true,0.504,1,25,54801,2192.0,ja,it,137.82,2779,landessprache,4,51,0.0,33210000000.0,gross,13700,
LOO0AWXR8GF142JCO404,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),IT,CON,2025-12-31,P3NONREMDISDOCS,20260623103102008,true,3.313,1,341,787497,2309.4,ja,it,128.05,2624,landessprache,57,42,0.0682,33610000000.0,gross,13816,
LOO0AWXR8GF142JCO404,CASSA CENTRALE BANCA - CREDITO COOPERATIVO ITALIANOSOCIETA' PER AZIONI (IN SIGLA CASSA CENTRALE BANCA),IT,CON,2025-12-31,P3REMDISDOCS,20260623103215015,true,0.518,1,34,71342,2098.3,ja,it,136.6,2694,landessprache,57,42,0.0682,33610000000.0,gross,1252,
M312WZV08Y7LYUC71685,Swedbank - Grupp,SE,CON,2025-06-30,P3NONREMDISDOCS,20260115140132123,true,1.427,1,56,153034,2732.8,ja,en,103.29,1762,englisch,57,37,0.0,79710000000.0,gross,2685,
M312WZV08Y7LYUC71685,Swedbank - Grupp,SE,CON,2025-09-30,P3NONREMDISDOCS,20260119093405642,true,1.07,1,11,26493,2408.5,ja,en,144.66,2295,englisch,12,51,0.0,81470000000.0,gross,2208,
M312WZV08Y7LYUC71685,Swedbank - Grupp,SE,CON,2025-12-31,P3NONREMDISDOCS,20260519145203785,true,1.909,1,1,265,265.0,ja,,,42,unsicher,88,11,0.0,86130000000.0,gross,3,
M312WZV08Y7LYUC71685,Swedbank - Grupp,SE,CON,2025-12-31,P3REMDISDOCS,20260310150203456,true,0.5,1,8,21647,2705.9,ja,en,217.57,2675,englisch,88,11,0.0,86130000000.0,gross,246,
M312WZV08Y7LYUC71685,Swedbank - Grupp,SE,CON,2026-03-31,P3NONREMDISDOCS,20260521113302565,true,1.217,1,1,284,284.0,ja,,,46,unsicher,10,44,0.0,87250000000.0,gross,28,
M6AD1Y1KW32H8THQ6F76,Piraeus Financial Holdings,GR,CON,2025-06-30,P3NONREMDISDOCS,20260216115732001,true,2.756,1,165,466952,2830.0,ja,en,175.12,2010,englisch,45,41,0.0,36120000000.0,gross,10377,
M6AD1Y1KW32H8THQ6F76,Piraeus Financial Holdings,GR,CON,2025-09-30,P3NONREMDISDOCS,20260216103232001,true,0.268,1,8,23577,2947.1,ja,en,193.47,2326,englisch,3,52,0.0,36600000000.0,gross,7859,
MAES062Z21O4RZ2U7M96,Danske Bank A/S,DK,CON,2025-06-30,P3NONREMDISDOCS,20260526123456000,true,1.04,1,71,188190,2650.6,ja,en,190.06,2757,englisch,46,48,0.0,108000000000.0,gross,4091,
MAES062Z21O4RZ2U7M96,Danske Bank A/S,DK,CON,2025-09-30,P3NONREMDISDOCS,20260522144900000,true,0.237,1,15,24864,1657.6,ja,en,159.43,1888,englisch,8,47,0.0,106900000000.0,gross,3108,
MAES062Z21O4RZ2U7M96,Danske Bank A/S,DK,CON,2025-12-31,P3NONREMDISDOCS,20260527123456000,true,3.278,2,147,425589,2895.2,ja,en,185.68,2849,englisch,70,29,0.0455,110100000000.0,gross,6080,
MAES062Z21O4RZ2U7M96,Danske Bank A/S,DK,CON,2025-12-31,P3REMDISDOCS,20260519140000000,true,0.138,1,7,19793,2827.6,ja,en,253.79,2904,englisch,70,29,0.0455,110100000000.0,gross,283,
MAES062Z21O4RZ2U7M96,Danske Bank A/S,DK,CON,2026-03-31,P3NONREMDISDOCS,20260522132400000,true,0.241,1,15,25411,1694.1,ja,en,164.25,2003,englisch,8,46,0.0,112100000000.0,gross,3176,
MKP1B7E76TN04CD85Z79,BANK OCHRONY ŚRODOWISKA SA,PL,CON,2025-06-30,P3NONREMDISDOCS,20260323143524200,true,0.532,1,13,34443,2649.5,ja,pl,86.13,2264,landessprache,2,61,0.0,3309000000.0,klein,17222,
MKP1B7E76TN04CD85Z79,BANK OCHRONY ŚRODOWISKA SA,PL,CON,2025-12-31,P3NONREMDISDOCS,20260415160221563,true,2.215,1,142,464420,3270.6,ja,pl,93.04,1666,landessprache,43,43,0.0,3381000000.0,klein,10800,
MKP1B7E76TN04CD85Z79,BANK OCHRONY ŚRODOWISKA SA,PL,CON,2025-12-31,P3REMDISDOCS,20260415161821563,true,2.215,1,142,464420,3270.6,ja,pl,93.04,1666,landessprache,43,43,0.0,3381000000.0,klein,10800,
MMYX0N4ZEZ13Z4XCG897,THE BANK OF NEW YORK MELLON,BE,IND,2025-06-30,P3NONREMDISDOCS,20251203142000000,true,0.577,1,23,87264,3794.1,ja,en,245.63,2459,englisch,5,58,0.9167,6105000000.0,mittel,17453,
MMYX0N4ZEZ13Z4XCG897,THE BANK OF NEW YORK MELLON,BE,IND,2025-09-30,P3NONREMDISDOCS,20251203142000000,true,0.506,1,20,75051,3752.6,ja,en,248.15,2563,englisch,2,6,,,unbekannt,37526,
MMYX0N4ZEZ13Z4XCG897,THE BANK OF NEW YORK MELLON,BE,IND,2025-12-31,P3NONREMDISDOCS,20260526090751000,true,1.759,1,112,441583,3942.7,ja,en,138.1,630,englisch,47,39,0.125,6092000000.0,mittel,9395,
MMYX0N4ZEZ13Z4XCG897,THE BANK OF NEW YORK MELLON,BE,IND,2025-12-31,P3REMDISDOCS,20260526090751000,true,0.159,1,8,23486,2935.8,ja,en,255.13,2924,englisch,47,39,0.125,6092000000.0,mittel,500,
N1FBEDJ5J41VKZLO2475,Citibank Europe plc,IE,CON,2025-06-30,P3NONREMDISDOCS,20260611000000006,true,0.002,0,0,0,,,,,0,unsicher,39,55,0.0909,78460000000.0,gross,,
N1FBEDJ5J41VKZLO2475,Citibank Europe plc,IE,CON,2025-06-30,P3NONREMDISDOCS,20260612000000001,true,2.042,1,85,341794,4021.1,ja,en,168.4,1247,landessprache,39,55,0.0909,78460000000.0,gross,8764,
N1FBEDJ5J41VKZLO2475,Citibank Europe plc,IE,CON,2025-09-30,P3NONREMDISDOCS,20260611000000007,true,0.002,0,0,0,,,,,0,unsicher,7,56,0.0,78080000000.0,gross,,
N1FBEDJ5J41VKZLO2475,Citibank Europe plc,IE,CON,2025-09-30,P3NONREMDISDOCS,20260612000000001,true,1.527,1,16,43439,2714.9,ja,en,158.75,1915,landessprache,7,56,0.0,78080000000.0,gross,6206,
N1FBEDJ5J41VKZLO2475,Citibank Europe plc,IE,CON,2025-12-31,P3NONREMDISDOCS,20260616000000001,true,2.443,1,125,554689,4437.5,ja,en,124.7,826,landessprache,24,20,0.0952,,unbekannt,23112,
N1FBEDJ5J41VKZLO2475,Citibank Europe plc,IE,CON,2025-12-31,P3NONREMDISDOCS,20260616000000002,true,0.002,0,0,0,,,,,0,unsicher,24,20,0.0952,,unbekannt,,
N1FBEDJ5J41VKZLO2475,Citibank Europe plc,IE,CON,2025-12-31,P3NONREMDISDOCS,20260630000000003,true,2.378,1,116,503347,4339.2,ja,en,127.23,841,landessprache,24,20,0.0952,,unbekannt,20973,
N1FBEDJ5J41VKZLO2475,Citibank Europe plc,IE,CON,2025-12-31,P3REMDISDOCS,20260630130000000,true,1.501,0,0,0,,,,,0,unsicher,24,20,0.0952,,unbekannt,,
N747OI7JINV7RUUH6190,BPER Banca S.p.A.,IT,CON,2025-06-30,P3NONREMDISDOCS,20250113083647123,true,6.482,2,342,1196714,3499.2,ja,it,137.46,2808,landessprache,48,46,0.0,55600000000.0,gross,24932,
N747OI7JINV7RUUH6190,BPER Banca S.p.A.,IT,CON,2025-09-30,P3NONREMDISDOCS,20260113083647123,true,3.8,2,48,104675,2180.7,ja,it,139.12,2825,landessprache,7,48,0.0,82360000000.0,gross,14954,
N747OI7JINV7RUUH6190,BPER Banca S.p.A.,IT,CON,2025-12-31,P3NONREMDISDOCS,20260622120912619,true,6.868,2,707,2527948,3575.6,ja,en,264.92,2782,englisch,69,30,0.0,80140000000.0,gross,36637,
N747OI7JINV7RUUH6190,BPER Banca S.p.A.,IT,CON,2025-12-31,P3REMDISDOCS,20260622120912619,true,3.328,2,48,108165,2253.4,ja,en,292.46,2944,englisch,69,30,0.0,80140000000.0,gross,1568,
NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,SE,CON,2025-06-30,P3NONREMDISDOCS,20260618094043173,true,6.969,1,49,155531,3174.1,ja,en,139.65,2227,englisch,41,53,0.0,72520000000.0,gross,3793,
NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,SE,CON,2025-06-30,P3NONREMDISDOCS,20260630094043173,true,6.969,1,49,155531,3174.1,ja,en,139.65,2227,englisch,41,53,0.0,72520000000.0,gross,3793,
NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,SE,CON,2025-09-30,P3NONREMDISDOCS,20260604094043173,true,6.969,1,49,155531,3174.1,ja,en,139.65,2227,englisch,5,50,0.0,72490000000.0,gross,31106,
NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,SE,CON,2025-09-30,P3NONREMDISDOCS,20260618094043173,true,3.339,1,11,21824,1984.0,ja,en,169.05,2165,englisch,5,50,0.0,72490000000.0,gross,4365,
NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,SE,CON,2025-09-30,P3NONREMDISDOCS,20260630094043173,true,3.339,1,11,21824,1984.0,ja,en,169.05,2165,englisch,5,50,0.0,72490000000.0,gross,4365,
NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,SE,CON,2025-12-31,P3NONREMDISDOCS,20260604094043173,true,6.969,1,49,155531,3174.1,ja,en,139.65,2227,englisch,73,41,0.0227,72050000000.0,gross,2131,
NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,SE,CON,2025-12-31,P3NONREMDISDOCS,20260630094043173,true,2.151,1,4,955,238.8,ja,en,162.96,135,englisch,73,41,0.0227,72050000000.0,gross,13,
NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,SE,CON,2025-12-31,P3REMDISDOCS,20260604094043173,true,4.167,1,13,40015,3078.1,ja,en,255.27,2797,englisch,73,41,0.0227,72050000000.0,gross,548,
NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,SE,CON,2025-12-31,P3REMDISDOCS,20260630094043173,true,4.167,1,13,40015,3078.1,ja,en,255.27,2797,englisch,73,41,0.0227,72050000000.0,gross,548,
NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,SE,CON,2026-03-31,P3NONREMDISDOCS,20260604164043173,true,3.393,1,11,21065,1915.0,ja,en,168.63,2206,englisch,6,48,0.0,73320000000.0,gross,3511,
NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,SE,CON,2026-03-31,P3NONREMDISDOCS,20260630164043173,true,3.393,1,11,21065,1915.0,ja,en,168.63,2206,englisch,6,48,0.0,73320000000.0,gross,3511,
NICH5Q04ADUV9SN3Q390,BRED - Banque populaire,FR,CON,2025-06-30,P3NONREMDISDOCS,20260110151500360,true,2.71,1,77,198092,2572.6,ja,fr,78.49,2064,landessprache,22,49,0.1667,,unbekannt,9004,
NICH5Q04ADUV9SN3Q390,BRED - Banque populaire,FR,CON,2025-12-31,P3NONREMDISDOCS,20260520090000002,true,2.049,1,63,166876,2648.8,ja,fr,106.98,2851,landessprache,29,47,0.0,,unbekannt,5754,
NMH2KF074RKAGTH4CM63,BNP PARIBAS BANK POLSKA S.A,PL,CON,2025-06-30,P3NONREMDISDOCS,20260513150553431,true,1.781,1,38,134995,3552.5,ja,pl,91.57,1933,landessprache,31,42,0.0,23120000000.0,mittel,4355,
NMH2KF074RKAGTH4CM63,BNP PARIBAS BANK POLSKA S.A,PL,CON,2025-06-30,P3REMDISDOCS,20260513150553441,true,1.781,1,38,134995,3552.5,ja,pl,91.57,1933,landessprache,31,42,0.0,23120000000.0,mittel,4355,
NMH2KF074RKAGTH4CM63,BNP PARIBAS BANK POLSKA S.A,PL,CON,2025-09-30,P3NONREMDISDOCS,20260513152153430,true,1.254,1,14,40345,2881.8,ja,pl,71.04,1661,landessprache,5,50,0.0,23320000000.0,mittel,8069,
NMH2KF074RKAGTH4CM63,BNP PARIBAS BANK POLSKA S.A,PL,CON,2025-09-30,P3REMDISDOCS,20260513152153429,true,1.254,1,14,40345,2881.8,ja,pl,71.04,1661,landessprache,5,50,0.0,23320000000.0,mittel,8069,
NMH2KF074RKAGTH4CM63,BNP PARIBAS BANK POLSKA S.A,PL,CON,2025-12-31,P3NONREMDISDOCS,20250305135453432,true,2.921,1,92,373636,4061.3,ja,pl,88.69,1601,landessprache,50,36,0.0,24570000000.0,mittel,7473,
NMH2KF074RKAGTH4CM63,BNP PARIBAS BANK POLSKA S.A,PL,CON,2025-12-31,P3REMDISDOCS,20250305155453432,true,2.921,1,92,373636,4061.3,ja,pl,88.69,1601,landessprache,50,36,0.0,24570000000.0,mittel,7473,
NMH2KF074RKAGTH4CM63,BNP PARIBAS BANK POLSKA S.A,PL,CON,2026-03-31,P3NONREMDISDOCS,20260507093153432,true,1.215,1,12,30453,2537.8,ja,pl,75.66,1890,landessprache,3,51,0.0,23990000000.0,mittel,10151,
NMH2KF074RKAGTH4CM63,BNP PARIBAS BANK POLSKA S.A,PL,CON,2026-03-31,P3REMDISDOCS,20260507113653431,true,1.215,1,12,30453,2537.8,ja,pl,75.66,1890,landessprache,3,51,0.0,23990000000.0,mittel,10151,
NNVPP80YIZGEY2314M97,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),IT,CON,2025-06-30,P3NONREMDISDOCS,20260128114039180,true,2.731,1,217,622488,2868.6,ja,it,139.41,2733,landessprache,40,54,0.0,65030000000.0,gross,15562,
NNVPP80YIZGEY2314M97,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),IT,CON,2025-09-30,P3NONREMDISDOCS,20260127114039180,true,0.915,1,40,71436,1785.9,ja,it,140.66,2801,landessprache,4,51,0.0,65150000000.0,gross,17859,
NNVPP80YIZGEY2314M97,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),IT,CON,2025-12-31,P3NONREMDISDOCS,20260608151343283,true,5.781,1,456,1564315,3430.5,ja,it,140.93,2675,landessprache,55,44,0.0227,66440000000.0,gross,28442,
NNVPP80YIZGEY2314M97,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),IT,CON,2025-12-31,P3REMDISDOCS,20260608151354283,true,1.39,1,82,210877,2571.7,ja,it,141.58,2804,landessprache,55,44,0.0227,66440000000.0,gross,3834,
NNVPP80YIZGEY2314M97,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),IT,CON,2026-03-31,P3NONREMDISDOCS,20260625140000001,true,1.015,1,35,57593,1645.5,ja,it,131.4,2694,landessprache,3,51,0.0,66450000000.0,gross,19198,
O2RNE8IBXP4R0TD8PU41,Société générale S.A.,FR,CON,2025-06-30,P3NONREMDISDOCS,20260428083647121,true,0.929,1,166,355726,2142.9,ja,en,213.35,2606,englisch,81,0,0.0,388000000000.0,gross,4392,
O2RNE8IBXP4R0TD8PU41,Société générale S.A.,FR,CON,2025-09-30,P3NONREMDISDOCS,20260428083647122,true,0.663,1,21,41440,1973.3,ja,en,131.5,2114,englisch,9,54,0.0,388500000000.0,gross,4604,
O2RNE8IBXP4R0TD8PU41,Société générale S.A.,FR,CON,2025-12-31,P3NONREMDISDOCS,20260428083647123,true,3.075,1,314,960209,3058.0,ja,en,191.81,2492,englisch,81,0,0.0,393100000000.0,gross,11854,
O2RNE8IBXP4R0TD8PU41,Société générale S.A.,FR,CON,2026-03-31,P3NONREMDISDOCS,20260608083647124,true,0.713,1,21,39915,1900.7,ja,en,132.92,2084,englisch,9,53,0.0,397200000000.0,gross,4435,
P4GTT6GF1W40CVIMFR43,Powszechna Kasa Oszczednosci Bank Polski S.A.,PL,CON,2025-06-30,P3NONREMDISDOCS,20260617154617052,true,2.512,1,59,222609,3773.0,ja,pl,80.11,1785,landessprache,35,62,0.0,64460000000.0,gross,6360,
P4GTT6GF1W40CVIMFR43,Powszechna Kasa Oszczednosci Bank Polski S.A.,PL,CON,2025-09-30,P3NONREMDISDOCS,20260210124650436,true,0.456,1,10,36780,3678.0,ja,pl,92.94,2109,landessprache,3,52,0.0,65720000000.0,gross,12260,
P4GTT6GF1W40CVIMFR43,Powszechna Kasa Oszczednosci Bank Polski S.A.,PL,CON,2025-12-31,P3NONREMDISDOCS,20260312161009537,true,2.659,1,121,607708,5022.4,ja,pl,96.62,1656,landessprache,52,45,0.0233,69420000000.0,gross,11687,
P4GTT6GF1W40CVIMFR43,Powszechna Kasa Oszczednosci Bank Polski S.A.,PL,CON,2026-03-31,P3NONREMDISDOCS,20260522123816304,true,0.227,1,9,22051,2450.1,ja,pl,92.87,2089,landessprache,3,51,0.0,70360000000.0,gross,7350,
PQOH26KWDF7CG10L6792,Erste Group Bank AG,AT,CON,2025-06-30,P3NONREMDISDOCS,20260622164222222,true,2.574,1,113,374230,3311.8,ja,en,102.71,1733,englisch,49,45,0.0,152600.0,klein,7637,
PQOH26KWDF7CG10L6792,Erste Group Bank AG,AT,CON,2025-09-30,P3NONREMDISDOCS,20260622164222222,true,0.679,1,12,22956,1913.0,ja,en,123.92,1856,englisch,7,48,0.0,151100.0,klein,3279,
PRNXTNXHBI0TSY1V8P17,Zagrebačka banka d.d.,HR,CON,2025-06-30,P3NONREMDISDOCS,20260326123841298,true,1.113,1,73,225701,3091.8,ja,hr,68.95,2248,landessprache,29,44,0.0,11670.0,klein,7783,
PRNXTNXHBI0TSY1V8P17,Zagrebačka banka d.d.,HR,CON,2025-09-30,P3NONREMDISDOCS,20260326125242298,true,0.497,1,18,37593,2088.5,ja,hr,67.29,2229,landessprache,3,52,0.0,11550.0,klein,12531,
PRNXTNXHBI0TSY1V8P17,Zagrebačka banka d.d.,HR,CON,2025-12-31,P3NONREMDISDOCS,20260427025312196,true,1.201,1,87,241964,2781.2,ja,hr,73.1,2175,landessprache,43,56,0.0,12050.0,klein,5627,
PRNXTNXHBI0TSY1V8P17,Zagrebačka banka d.d.,HR,CON,2026-03-31,P3NONREMDISDOCS,20260623095501361,true,0.384,1,16,34188,2136.8,ja,hr,72.34,2281,landessprache,3,51,0.0,12290.0,klein,11396,
PSNL19R2RXX5U3QWHI44,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,IT,CON,2025-09-30,P3NONREMDISDOCS,20260206110956869,true,0.473,1,26,44456,1709.8,ja,it,130.87,2277,landessprache,7,48,0.0,45220000000.0,gross,6351,
PSNL19R2RXX5U3QWHI44,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,IT,IND,2025-12-31,P3NONREMDISDOCS,20260624110956869,true,1.803,1,152,339342,2232.5,ja,it,110.51,2407,landessprache,36,61,0.087,34040000000.0,gross,9426,
PSNL19R2RXX5U3QWHI44,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,IT,IND,2025-12-31,P3REMDISDOCS,20260624113849573,true,0.312,1,19,38443,2023.3,ja,it,146.15,2737,landessprache,36,61,0.087,34040000000.0,gross,1068,
PWEFG14QWWESISQ84C69,IKB Deutsche Industriebank Aktiengesellschaft,DE,CON,2025-12-31,P3NONREMDISDOCS,20260408160000000,true,0.764,1,52,151148,2906.7,ja,de,186.74,2051,landessprache,14,62,0.0,5614000000.0,mittel,10796,
Q5BP2UEQ48R75BOTCB92,"Československá obchodní banka, a.s.",CZ,CON,2025-12-31,P3NONREMDISDOCS,20260424081500000,true,1.373,1,7,27719,3959.9,ja,en,207.95,2794,englisch,12,4,0.0,,unbekannt,2310,
Q5BP2UEQ48R75BOTCB92,"Československá obchodní banka, a.s.",CZ,CON,2025-12-31,P3REMDISDOCS,20260424084800000,true,0.09,1,1,14987,14987.0,ja,en,282.74,2260,englisch,12,4,0.0,,unbekannt,1249,
QS3ZEAHRBZY9228Z0111,Bank Julius Baer Europe S.A.,LU,IND,2025-12-31,P3NONREMDISDOCS,20260407064230000,true,0.925,1,57,123917,2174.0,ja,en,146.12,1622,englisch,7,69,0.375,673800000.0,klein,17702,
R0MUWSFPU8MPRO8K5P83,BNP Paribas,FR,CON,2025-06-30,P3NONREMDISDOCS,20260402102030123,true,3.664,1,95,254654,2680.6,ja,en,227.96,2325,englisch,54,40,0.0455,788800000000.0,gross,4716,
R0MUWSFPU8MPRO8K5P83,BNP Paribas,FR,CON,2025-09-30,P3NONREMDISDOCS,20260402102130123,true,0.676,1,17,41900,2464.7,ja,en,220.51,2408,englisch,10,53,0.0,779200000000.0,gross,4190,
R0MUWSFPU8MPRO8K5P83,BNP Paribas,FR,CON,2025-12-31,P3NONREMDISDOCS,20260320220130123,true,84.695,1,310,0,0.0,nein,,,0,unsicher,92,22,0.0,779500000000.0,gross,,
R0MUWSFPU8MPRO8K5P83,BNP Paribas,FR,CON,2026-03-31,P3NONREMDISDOCS,20260430153030123,true,0.74,1,17,42422,2495.4,ja,en,173.46,2133,englisch,11,51,0.0,783900000000.0,gross,3857,
R7CQUF1DQM73HUTV1078,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",LU,IND,2025-06-30,P3NONREMDISDOCS,20260414115754732,true,0.991,1,69,166834,2417.9,ja,en,130.13,2313,englisch,40,52,0.0,21140000000.0,mittel,4171,
R7CQUF1DQM73HUTV1078,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",LU,IND,2025-09-30,P3NONREMDISDOCS,20260413115754732,true,0.275,1,12,17727,1477.2,ja,en,125.39,1619,englisch,7,48,0.0,21180000000.0,mittel,2532,
