refPeriod,kopf_a,name_a,heimat_a,kopf_b,name_b,heimat_b,ueberlappung,ueberlappung_spezifisch,spezifisch_moeglich,spezifisch_ausgeschoepft,n_gemeinsam,top_gemeinsam,grenzueberschreitend
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,743700GC62JLHFBUND16,Aktia Bank Abp,Finland,0.3228,0.0000,0.0000,0.0000,15,Germany|France|Czechia,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,Italy,0.3112,0.0000,0.0000,0.0196,16,France|Germany|Belgium,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,95980020140005220135,"Caja Rural de Granada, Sociedad Cooperativa de Crédito",Spain,0.3333,0.0000,0.0000,0.0196,12,France|Germany|Czechia,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,95980020140005439549,"Caja Rural de Navarra, S. Coop. de Crédito",Spain,0.3031,0.0000,0.0000,0.0000,12,France|Germany|Belgium,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,95980020140005881190,Banco de Crédito Social Cooperativo,Spain,0.4515,0.0000,0.0000,0.0000,14,Germany|France|Belgium,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,France,0.4543,0.0000,0.0000,0.1608,22,Germany|Belgium|Poland,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,969500F7JLTX36OUI695,RCI Banque,France,0.3775,0.0000,0.0000,0.3216,16,Germany|Italy|Poland,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,969500TJ5KRTCJQWXH05,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,0.4261,0.0000,0.0000,0.0784,17,Germany|France|Czechia,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,9DJT3UXIJIZJI4WXO774,Bank of America Europe Designated Activity Company,Ireland,0.3390,0.0000,0.0000,0.3569,27,France|Germany|Italy,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,AT0000000000043000VB,VOLKSBANK WIEN AG VB,Austria,0.6018,0.0000,0.0000,0.2431,24,Germany|France|Belgium,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,B64D6Y3LBJS4ANNPCU93,NIBC Bank N.V.,Netherlands,0.3844,0.0000,0.0000,0.0000,12,Germany|France|Belgium,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,Netherlands,0.3603,0.0000,0.0000,0.1020,22,Germany|France|Belgium,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,DZZ47B9A52ZJ6LT6VV95,Deutsche Pfandbriefbank AG,Germany,0.3312,0.0000,0.0000,0.0000,13,France|Poland|Czechia,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,I7ETN0QQO2AHZZGHJ389,KOMMUNALBANKEN AS,Norway,0.6031,0.0000,0.0000,,4,Germany|France|Sweden,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,MLU0ZO3ML4LN2LL2TL39,HSBC Continental Europe,France,0.3268,0.0000,0.0000,0.5318,28,Germany|Italy|Belgium,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,N747OI7JINV7RUUH6190,BPER Banca S.p.A.,Italy,0.3605,0.0000,0.0000,0.0196,16,Germany|France|Belgium,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,NNVPP80YIZGEY2314M97,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,0.4161,0.0000,0.0000,0.0000,13,Germany|France|Poland,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,R7CQUF1DQM73HUTV1078,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,0.3459,0.0000,0.0000,0.0000,14,Germany|France|Belgium,ja
2025-12-31,635400F6HLXKXNJJX605,EXIM BANCA ROMANEASCA S.A.,Romania,RRUN0TCQ1K2JDV7MXO75,Oberbank AG,Austria,0.6089,0.0000,0.0000,0.3569,26,Germany|Czechia|France,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,0.3926,0.0000,0.0000,,5,United States|United Kingdom|Germany,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,0.3310,0.0000,0.0000,,5,Germany|United Kingdom|Norway,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,724500SF1CI8OD5AHI07,HCBG Holding B.V.,Netherlands,0.3235,0.0000,0.0000,,5,Germany|United Kingdom|United States,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,0.3508,0.0000,0.0000,,5,United States|United Kingdom|Netherlands,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,0.3353,0.0000,0.0000,,5,United States|United Kingdom|Netherlands,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,95980020140005881190,Banco de Crédito Social Cooperativo,Spain,0.4833,0.0000,0.0000,,4,Germany|United Kingdom|Netherlands,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,France,0.5578,0.0000,0.0000,,6,Germany|United Kingdom|Netherlands,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,969500F7JLTX36OUI695,RCI Banque,France,0.3779,0.0000,0.0000,,3,Germany|United Kingdom|Netherlands,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,969500TJ5KRTCJQWXH05,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,0.3706,0.0000,0.0000,,5,Germany|United Kingdom|Netherlands,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,AT0000000000043000VB,VOLKSBANK WIEN AG VB,Austria,0.5629,0.0000,0.0000,,6,Germany|Netherlands|Norway,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,B64D6Y3LBJS4ANNPCU93,NIBC Bank N.V.,Netherlands,0.4126,0.0000,0.0000,,5,Germany|United Kingdom|Finland,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,Netherlands,0.3762,0.0000,0.0000,,4,Germany|United Kingdom|United States,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,DG3RU1DBUFHT4ZF9WN62,Coöperatieve Rabobank U.A.,Netherlands,0.4029,0.0000,0.0000,,5,United States|United Kingdom|Germany,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,Germany,0.4512,0.0000,0.0000,,5,United States|United Kingdom|Netherlands,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank - Girozentrale -,Germany,0.3227,0.0000,0.0000,,5,United States|United Kingdom|Netherlands,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,I7ETN0QQO2AHZZGHJ389,KOMMUNALBANKEN AS,Norway,0.5282,0.0000,0.0000,,3,Germany|Netherlands|Finland,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,MLU0ZO3ML4LN2LL2TL39,HSBC Continental Europe,France,0.4121,0.0000,0.0000,,6,Germany|United Kingdom|United States,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,N747OI7JINV7RUUH6190,BPER Banca S.p.A.,Italy,0.3102,0.0000,0.0000,,4,Germany|United Kingdom|Netherlands,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,R7CQUF1DQM73HUTV1078,"Banque et Caisse d´Epargne de l´Etat, Luxembourg",Luxembourg,0.3196,0.0000,0.0000,,4,Germany|Norway|Netherlands,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,RRUN0TCQ1K2JDV7MXO75,Oberbank AG,Austria,0.5246,0.0000,0.0000,,6,Germany|Netherlands|Norway,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,TUKDD90GPC79G1KOE162,Hamburg Commercial Bank AG,Germany,0.3052,0.0000,0.0000,,5,United States|United Kingdom|Netherlands,ja
2025-12-31,636700HER4JIK7GZUN17,Klarna - Grupp,Sweden,WFLLPEPC7FZXENRZV188,THE BANK OF NEW YORK MELLON,Belgium,0.3824,0.0000,0.0000,,6,Germany|United Kingdom|Netherlands,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,0.3331,0.0000,0.0000,,12,United Kingdom|France|Luxembourg,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,784F5XWPLTWKTBV3E584,Goldman Sachs Bank Europe SE,Germany,0.3546,0.0000,0.0002,0.0000,21,United Kingdom|France|Netherlands,nein
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,0.3456,0.0000,0.0007,0.0000,24,United Kingdom|France|Netherlands,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,Italy,0.3824,0.0003,0.0023,0.1351,27,United Kingdom|France|Netherlands,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,851WYGNLUQLFZBSYGB56,COMMERZBANK Aktiengesellschaft,Germany,0.7467,0.0022,0.0052,0.4228,46,Poland|France|Netherlands,nein
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,8I5DZWZKVSZI1NUHU748,J.P. Morgan SE,Germany,0.4325,0.0051,0.0052,0.9962,55,United Kingdom|France|Netherlands,nein
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,95980020140005220135,"Caja Rural de Granada, Sociedad Cooperativa de Crédito",Spain,0.3493,0.0008,0.0008,0.9971,17,United Kingdom|France|Netherlands,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,95980020140005881190,Banco de Crédito Social Cooperativo,Spain,0.3402,0.0000,0.0045,0.0000,25,United Kingdom|France|Netherlands,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,969500TJ5KRTCJQWXH05,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,0.3846,0.0000,0.0020,0.0007,23,United Kingdom|France|Netherlands,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,9DJT3UXIJIZJI4WXO774,Bank of America Europe Designated Activity Company,Ireland,0.4429,0.0014,0.0052,0.2808,44,United Kingdom|France|Netherlands,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,A5GWLFH3KM7YV2SFQL84,Belfius Bank,Belgium,0.4305,0.0000,0.0052,0.0000,32,United Kingdom|France|Netherlands,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,B64D6Y3LBJS4ANNPCU93,NIBC Bank N.V.,Netherlands,0.3598,0.0000,0.0052,0.0000,14,United Kingdom|France|Luxembourg,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,Netherlands,0.3495,0.0013,0.0052,0.2475,37,United Kingdom|France|Luxembourg,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,Germany,0.4649,0.0030,0.0052,0.5731,55,United Kingdom|France|Poland,nein
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank - Girozentrale -,Germany,0.4693,0.0017,0.0052,0.3258,42,United Kingdom|France|Netherlands,nein
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,DZZ47B9A52ZJ6LT6VV95,Deutsche Pfandbriefbank AG,Germany,0.4854,0.0004,0.0052,0.0814,23,Poland|United Kingdom|France,nein
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,J4CP7MHCXR8DAQMKIL78,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Italy,0.3858,0.0008,0.0052,0.1543,38,United Kingdom|France|Netherlands,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,JU1U6S0DG9YLT7N8ZV32,"Banco Comercial Português, SA",Portugal,0.6194,0.0009,0.0052,0.1699,53,Poland|United Kingdom|France,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,MLU0ZO3ML4LN2LL2TL39,HSBC Continental Europe,France,0.3196,0.0018,0.0052,0.3466,51,United Kingdom|Netherlands|Luxembourg,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,N747OI7JINV7RUUH6190,BPER Banca S.p.A.,Italy,0.3364,0.0008,0.0052,0.1469,29,United Kingdom|France|Netherlands,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,O2RNE8IBXP4R0TD8PU41,Société générale S.A.,France,0.3016,0.0000,0.0052,0.0029,49,United Kingdom|Netherlands|Luxembourg,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,PQOH26KWDF7CG10L6792,"Česká spořitelna, a.s.",Czech,0.3505,0.0001,0.0052,0.0144,55,Poland|Czechia|Luxembourg,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,QLPCKOOKVX32FUELX240,Bank Polska Kasa Opieki S.A.,Poland,0.3287,0.0003,0.0052,0.0537,47,United Kingdom|Netherlands|Luxembourg,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,R0MUWSFPU8MPRO8K5P83,BNP Paribas,France,0.3652,0.0000,0.0052,0.0063,51,United Kingdom|Poland|Netherlands,ja
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,TUKDD90GPC79G1KOE162,Hamburg Commercial Bank AG,Germany,0.3983,0.0017,0.0052,0.3296,33,United Kingdom|France|Netherlands,nein
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,VDYMYTQGZZ6DU0912C88,Bayerische Landesbank,Germany,0.4459,0.0007,0.0041,0.1837,56,United Kingdom|France|Netherlands,nein
2025-12-31,6SHGI4ZSSLCXXQSBB395,Citigroup Global Markets Europe AG,Germany,WFLLPEPC7FZXENRZV188,THE BANK OF NEW YORK MELLON,Belgium,0.3044,0.0037,0.0052,0.7095,35,United Kingdom|Netherlands|Luxembourg,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,724500PMK2A2M1SQQ228,Triodos Bank N.V.,Netherlands,0.3352,0.0000,0.0001,0.4851,17,United Kingdom|Belgium|Germany,nein
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,784F5XWPLTWKTBV3E584,Goldman Sachs Bank Europe SE,Germany,0.5008,0.0001,0.0002,0.6866,21,United Kingdom|France|Spain,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,7LTWFZYICNSX8D621K86,DEUTSCHE BANK AKTIENGESELLSCHAFT,Germany,0.4926,0.0347,0.0428,0.8111,55,United States|United Kingdom|Ireland,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,81560087340FCB8D6D66,MEDIOCREDITO CENTRALE - BANCA DEL MEZZOGIORNO SPA,Italy,0.4631,0.0020,0.0261,0.0748,28,United Kingdom|United States|Germany,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,0.3228,0.0000,0.0007,0.0254,25,United States|United Kingdom|Germany,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,Italy,0.3080,0.0001,0.0023,0.0351,28,United Kingdom|Belgium|Ireland,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,8I5DZWZKVSZI1NUHU748,J.P. Morgan SE,Germany,0.3927,0.0077,0.0428,0.1788,59,United Kingdom|United States|Ireland,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,9695005MSX1OYEMGDF46,Natixis,France,0.3417,0.0236,0.0428,0.5522,56,United States|United Kingdom|Germany,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,969500TJ5KRTCJQWXH05,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,0.3232,0.0000,0.0020,0.0000,22,United Kingdom|Belgium|Germany,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,9DJT3UXIJIZJI4WXO774,Bank of America Europe Designated Activity Company,Ireland,0.3280,0.0061,0.0428,0.1430,49,United Kingdom|United States|Germany,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,A5GWLFH3KM7YV2SFQL84,Belfius Bank,Belgium,0.4148,0.0017,0.0128,0.1304,35,United Kingdom|United States|Canada,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,B64D6Y3LBJS4ANNPCU93,NIBC Bank N.V.,Netherlands,0.4633,0.0007,0.0170,0.0420,15,United Kingdom|Belgium|Ireland,nein
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,Netherlands,0.4272,0.0114,0.0428,0.2660,40,United Kingdom|United States|Belgium,nein
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,DG3RU1DBUFHT4ZF9WN62,Coöperatieve Rabobank U.A.,Netherlands,0.5470,0.0289,0.0428,0.6751,62,United States|United Kingdom|Canada,nein
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,Germany,0.5171,0.0165,0.0428,0.3862,58,United States|United Kingdom|Ireland,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank - Girozentrale -,Germany,0.4627,0.0118,0.0428,0.2754,49,United Kingdom|United States|Ireland,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,J4CP7MHCXR8DAQMKIL78,MEDIOBANCA - BANCA DI CREDITO FINANZIARIO S.P.A.,Italy,0.3694,0.0026,0.0428,0.0602,40,United Kingdom|United States|Ireland,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,NHBDILHZTYCNBV5UYZ31,Svenska Handelsbanken - gruppen,Sweden,0.3154,0.0029,0.0054,0.5434,60,United Kingdom|United States|Switzerland,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,SI5RG2M0WQQLZCXKRM20,"Banco de Sabadell, S.A.",Spain,0.5052,0.0003,0.0005,0.5202,26,United Kingdom|Germany|France,ja
2025-12-31,724500973ODKK3IFQ447,Adyen N.V.,Netherlands,TUKDD90GPC79G1KOE162,Hamburg Commercial Bank AG,Germany,0.3511,0.0022,0.0428,0.0505,31,United Kingdom|United States|Ireland,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,724500PMK2A2M1SQQ228,Triodos Bank N.V.,Netherlands,0.4732,0.0000,0.0000,,12,United Kingdom|Belgium|Germany,nein
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,724500SF1CI8OD5AHI07,HCBG Holding B.V.,Netherlands,0.4363,0.0000,0.0000,,11,Germany|Belgium|United Kingdom,nein
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,7437003B5WFBOIEFY714,OP Osuuskunta,Finland,0.4271,0.0000,0.0000,,9,Germany|France|Norway,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,7437005892K69S3MW344,Säästöpankkiliitto osk,Finland,0.4581,0.0000,0.0000,,8,France|Norway|Luxembourg,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,743700GC62JLHFBUND16,Aktia Bank Abp,Finland,0.4574,0.0000,0.0000,,9,France|Germany|Norway,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,743700PW2HDTPU3YRJ31,POP Pankkikeskus osk,Finland,0.3959,0.0000,0.0000,,8,France|Germany|Norway,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,784F5XWPLTWKTBV3E584,Goldman Sachs Bank Europe SE,Germany,0.3305,0.0000,0.0000,,8,United Kingdom|France|Luxembourg,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,8156003D79D064FB5360,CASSA LOMBARDA - S.P.A.,Italy,0.4440,0.0000,0.0000,,12,France|Germany|United Kingdom,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,8156005420362AE59184,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,0.4320,0.0000,0.0000,,12,France|Luxembourg|Germany,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,81560087340FCB8D6D66,MEDIOCREDITO CENTRALE - BANCA DEL MEZZOGIORNO SPA,Italy,0.4333,0.0000,0.0000,,11,United Kingdom|Luxembourg|Germany,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,815600AD83B2B6317788,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,0.4821,0.0000,0.0000,,10,France|United Kingdom|Luxembourg,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,815600E4E6DCD2D25E30,BANCO BPM SOCIETA' PER AZIONI,Italy,0.6468,0.0000,0.0000,,9,France|United Kingdom|Germany,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,8I5DZWZKVSZI1NUHU748,J.P. Morgan SE,Germany,0.4734,0.0000,0.0000,,12,France|United Kingdom|Luxembourg,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,95980020140005220135,"Caja Rural de Granada, Sociedad Cooperativa de Crédito",Spain,0.6449,0.0000,0.0000,,8,France|United Kingdom|Germany,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,95980020140005439549,"Caja Rural de Navarra, S. Coop. de Crédito",Spain,0.5186,0.0000,0.0000,,8,France|Germany|Luxembourg,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,95980020140005484654,"Caja Rural de Albacete, Ciudad Real y Cuenca, Sociedad Cooperativa de Crédito",Spain,0.4760,0.0000,0.0000,,6,France|Germany|Luxembourg,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,95980020140005552166,"Eurocaja Rural, Sociedad Cooperativa de Crédito",Spain,0.4795,0.0000,0.0000,,11,France|Germany|Luxembourg,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,95980020140005881190,Banco de Crédito Social Cooperativo,Spain,0.5633,0.0000,0.0000,,8,Germany|France|United Kingdom,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,9598005U8TZQ8Q64SC71,LIBERTY PARTNERS S.L.U.,Spain,0.4030,0.0000,0.0000,,9,France|Luxembourg|United Kingdom,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,9695000CG7B84NLR5984,Confédération Nationale du Crédit Mutuel,France,0.5201,0.0000,0.0000,,12,Germany|Belgium|United Kingdom,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,969500F7JLTX36OUI695,RCI Banque,France,0.3959,0.0000,0.0000,,7,Germany|United Kingdom|Spain,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,969500TJ5KRTCJQWXH05,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,0.6244,0.0000,0.0000,,11,France|Germany|United Kingdom,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,9DJT3UXIJIZJI4WXO774,Bank of America Europe Designated Activity Company,Ireland,0.6191,0.0000,0.0000,,13,United Kingdom|France|Luxembourg,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,A5GWLFH3KM7YV2SFQL84,Belfius Bank,Belgium,0.5785,0.0000,0.0000,,12,France|United Kingdom|Luxembourg,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,AT0000000000043000VB,VOLKSBANK WIEN AG VB,Austria,0.5122,0.0000,0.0000,,12,France|Germany|Norway,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,B64D6Y3LBJS4ANNPCU93,NIBC Bank N.V.,Netherlands,0.5974,0.0000,0.0000,,12,Germany|United Kingdom|France,nein
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,BFXS5XCH7N0Y05NIXW11,ABN AMRO Bank N.V.,Netherlands,0.7203,0.0000,0.0000,,12,France|Germany|United Kingdom,nein
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,DIZES5CFO5K3I5R58746,Landesbank Hessen-Thüringen Girozentrale,Germany,0.4477,0.0000,0.0000,,12,France|United Kingdom|Luxembourg,ja
2025-12-31,724500A1FNICHSDF2I11,ASN Bank N.V.,Netherlands,DSNHHQ2B9X5N6OUJ1236,Norddeutsche Landesbank - Girozentrale -,Germany,0.4810,0.0000,0.0000,,12,United Kingdom|France|Luxembourg,ja
