entityID,lei,scope,refPeriod,bank_name,country,institution_type,deklaration,n_deklariert,n_offengelegt,n_ausgelassen,quote_roh,n_erwartbar,n_gegen_erwartung,quote_gegen_erwartung,n_art432_2,n_uneinheitlich,n_untypisch,n_false_mit_daten,n_true_ohne_daten,n_signatur_geteilt,templates_gegen_erwartung
rs:529900OE1FOAM50XLP72.CON,529900OE1FOAM50XLP72,CON,2025-06-30,Liechtensteinische Landesbank AG,Liechtenstein,Large highest EEA,stimmig,63,4,59,0.9365,12,9,0.75,1,29,22,0,0,1,02.00|24.00|25.00|66.01|70.00|71.00|72.00|73.00|74.00
rs:529900OKPZTTS50FXP26.IND,529900OKPZTTS50FXP26,IND,2025-12-31,Advanzia Bank S.A.,Luxembourg,Other highest EEA,stimmig,78,18,60,0.7692,9,0,0.0,0,39,30,0,1,0,
rs:529900OLW8QPFMTBDC23.IND,529900OLW8QPFMTBDC23,IND,2025-12-31,Neue Bank AG,Liechtenstein,Other highest EEA,stimmig,71,8,63,0.8873,7,0,0.0,0,34,30,0,0,0,
rs:529900P8BY9HZTZ82T70.IND,529900P8BY9HZTZ82T70,IND,2025-12-31,Volksbank Kraichgau eG,Germany,Other highest EEA,stimmig,76,12,64,0.8421,8,0,0.0,0,38,30,0,0,0,
rs:529900PR2ELW8QI1B775.IND,529900PR2ELW8QI1B775,IND,2025-12-31,DLR Kredit A/S,Denmark,Large highest EEA,stimmig,36,21,15,0.4167,19,3,0.1579,1,14,3,0,0,0,20.02|30.03|43.00
rs:529900PUK9IU39VCWK54.IND,529900PUK9IU39VCWK54,IND,2025-12-31,Volksbank in Ostwestfalen eG,Germany,Other highest EEA,stimmig,76,11,65,0.8553,8,0,0.0,0,38,30,0,0,0,
rs:529900Q2C3I7VCILLG45.CON,529900Q2C3I7VCILLG45,CON,2025-12-31,FIMBank plc,Malta,Other highest EEA,stimmig,78,42,36,0.4615,9,0,0.0,0,39,30,0,0,0,
rs:529900QYEJ2GYSWK1F08.CON,529900QYEJ2GYSWK1F08,CON,2025-06-30,RLB-Stmk Verbund eGen,Austria,Other highest EEA,stimmig,55,1,54,0.9818,1,0,0.0,0,0,54,0,0,0,
rs:529900QYEJ2GYSWK1F08.CON,529900QYEJ2GYSWK1F08,CON,2025-12-31,RLB-Stmk Verbund eGen,Austria,Other highest EEA,stimmig,86,48,38,0.4419,11,1,0.0909,1,45,30,0,0,18,66.02
rs:529900RCLERIIXF4QM23.IND,529900RCLERIIXF4QM23,IND,2025-12-31,bank99 AG,Austria,Other highest EEA,stimmig,96,16,80,0.8333,10,1,0.1,0,41,30,0,0,4,68.00
rs:529900RPGHC6DQEQL615.IND,529900RPGHC6DQEQL615,IND,2025-12-31,International Asset Bank AD,Bulgaria,Other highest EEA,stimmig,78,47,31,0.3974,9,0,0.0,0,39,30,0,5,0,
rs:529900RQOBT3ZJMDRK43.CON,529900RQOBT3ZJMDRK43,CON,2025-12-31,Bank Frick AG,Liechtenstein,Other highest EEA,stimmig,60,7,53,0.8833,5,1,0.2,1,29,26,0,0,18,66.02
rs:529900RWC8ZYB066JF16.CON,529900RWC8ZYB066JF16,CON,2025-06-30,Bank of Valletta Plc,Malta,Large highest EEA,stimmig,94,40,54,0.5745,22,0,0.0,0,38,34,0,0,0,
rs:529900RWC8ZYB066JF16.CON,529900RWC8ZYB066JF16,CON,2025-09-30,Bank of Valletta Plc,Malta,Large highest EEA,stimmig,55,4,51,0.9273,3,0,0.0,0,6,46,0,0,0,
rs:529900RWC8ZYB066JF16.CON,529900RWC8ZYB066JF16,CON,2025-12-31,Bank of Valletta Plc,Malta,Large highest EEA,stimmig,94,56,38,0.4043,40,1,0.025,0,48,6,0,0,0,20.02
rs:529900S1KHKOEQL5CK20.IND,529900S1KHKOEQL5CK20,IND,2025-12-31,Wüstenrot Bausparkasse Aktiengesellschaft,Germany,Large highest EEA,stimmig,91,50,41,0.4505,42,2,0.0476,1,45,4,0,0,1,10.00|30.02
rs:529900SEFOTJH1MLGZ92.IND,529900SEFOTJH1MLGZ92,IND,2025-12-31,Lægernes Bank A/S,Denmark,Other highest EEA,stimmig,86,18,68,0.7907,11,3,0.2727,1,45,30,0,0,0,66.02|80.00|82.00
rs:529900SS7ZWCX82U3W60.IND,529900SS7ZWCX82U3W60,IND,2025-12-31,DEUTSCHE BANK S.P.A.,Italy,Large subsidiaries,stimmig,76,28,48,0.6316,21,1,0.0476,1,37,18,0,1,18,66.02
rs:529900SSGT49ZZSWYE62.CON,529900SSGT49ZZSWYE62,CON,2025-12-31,Volkswagen Financial Services AG,Germany,Large highest EEA,stimmig,86,49,37,0.4302,38,3,0.0789,0,44,4,0,0,1,20.01|20.02|20.03
rs:529900SSGT49ZZSWYE62.CON,529900SSGT49ZZSWYE62,CON,2026-03-31,Volkswagen Financial Services AG,Germany,Large highest EEA,stimmig,54,4,50,0.9259,3,0,0.0,0,6,45,0,0,0,
rs:529900SXEWPJ1MRRX537.CON,529900SXEWPJ1MRRX537,CON,2025-12-31,Raiffeisen-Holding Niederösterreich-Wien registrierte Genossenschaft mit beschränkter Haftung,Austria,Large highest EEA,stimmig,91,42,49,0.5385,42,5,0.119,1,45,4,0,0,0,19.02|22.01|30.02|83.01|84.01
rs:529900T32UL0CP1FZA06.CON,529900T32UL0CP1FZA06,CON,2025-12-31,ALLIANZ BANK FINANCIAL ADVISORS S.P.A.,Italy,Other highest EEA,stimmig,76,76,0,0.0,8,0,0.0,0,38,30,0,66,0,
rs:529900T7MYZUMMW4O176.CON,529900T7MYZUMMW4O176,CON,2025-12-31,Berliner Volksbank eG,Germany,Other highest EEA,stimmig,71,10,61,0.8592,7,0,0.0,0,34,30,0,0,0,
rs:529900TDG1TFZM39SF37.CON,529900TDG1TFZM39SF37,CON,2025-12-31,Baader Beteiligungs GmbH,Germany,Other highest EEA,stimmig,55,12,43,0.7818,4,1,0.25,1,25,26,0,0,18,66.02
rs:529900U5XAEYOT68AC40.IND,529900U5XAEYOT68AC40,IND,2025-12-31,EFG Bank (Luxembourg) S.A.,Luxembourg,,stimmig,76,14,62,0.8158,0,0,,0,0,0,0,2,0,
rs:529900UHDH7QLRMEJQ86.CON,529900UHDH7QLRMEJQ86,CON,2025-12-31,Sigma Bank AG,Liechtenstein,Other highest EEA,stimmig,76,9,67,0.8816,8,0,0.0,0,38,30,0,0,0,
rs:529900UIRB65OY6U4B21.IND,529900UIRB65OY6U4B21,IND,2025-12-31,Lombard Bank Malta plc,Malta,Other highest EEA,stimmig,86,29,57,0.6628,11,2,0.1818,0,45,30,0,1,7,90.01|91.00
rs:529900UKZBMDBDZIXD62.CON,529900UKZBMDBDZIXD62,CON,2025-06-30,Addiko Bank AG,Austria,Other highest EEA,stimmig,55,1,54,0.9818,1,0,0.0,0,0,54,0,0,0,
rs:529900UKZBMDBDZIXD62.CON,529900UKZBMDBDZIXD62,CON,2025-12-31,Addiko Bank AG,Austria,Other highest EEA,stimmig,78,42,36,0.4615,9,0,0.0,0,39,30,0,0,0,
rs:529900V3O1M5IHMOSF46.CON,529900V3O1M5IHMOSF46,CON,2025-06-30,State Street Europe Holdings Germany S.a.r.l. & Co. KG,Germany,Large highest EEA,stimmig,55,2,53,0.9636,11,10,0.9091,1,27,17,0,0,6,02.00|24.00|25.00|60.00|66.01|70.00|71.00|72.00|73.00|74.00
rs:529900VS0F7BA91P4I60.IND,529900VS0F7BA91P4I60,IND,2025-12-31,Alpha Bank Cyprus Limited,Cyprus,Large subsidiaries,stimmig,26,14,12,0.4615,7,0,0.0,0,17,2,0,0,0,
rs:529900VVDOKMRRAHZ894.IND,529900VVDOKMRRAHZ894,IND,2025-12-31,Bank GPB International S.A.,Luxembourg,Other highest EEA,stimmig,78,34,44,0.5641,9,1,0.1111,1,39,30,0,1,18,66.02
rs:529900W3MOO00A18X956.CON,529900W3MOO00A18X956,CON,2025-06-30,OTP-csoport,Hungary,Large highest EEA,stimmig,79,15,64,0.8101,17,8,0.4706,0,32,30,0,0,0,21.01|21.02|22.01|24.00|25.00|80.00|84.01|90.01
rs:529900W3MOO00A18X956.CON,529900W3MOO00A18X956,CON,2025-09-30,OTP-csoport,Hungary,Large highest EEA,stimmig,55,3,52,0.9455,3,0,0.0,0,6,46,0,0,0,
rs:529900W3MOO00A18X956.CON,529900W3MOO00A18X956,CON,2025-12-31,OTP-csoport,Hungary,Large highest EEA,stimmig,99,55,44,0.4444,44,0,0.0,0,49,6,0,0,0,
rs:529900W3MOO00A18X956.CON,529900W3MOO00A18X956,CON,2026-03-31,OTP-csoport,Hungary,Large highest EEA,stimmig,54,45,9,0.1667,3,0,0.0,0,6,45,0,0,0,
rs:529900WF3IXMJXSVJ831.IND,529900WF3IXMJXSVJ831,IND,2025-12-31,Vereinigte Volksbanken eG,Germany,Other highest EEA,stimmig,55,6,49,0.8909,4,0,0.0,0,25,26,0,0,0,
rs:529900XB6RQ3XCELQO62.IND,529900XB6RQ3XCELQO62,IND,2025-12-31,BENDURA BANK AG,Liechtenstein,Other highest EEA,stimmig,71,8,63,0.8873,7,0,0.0,0,34,30,0,0,0,
rs:529900XDLJV1P7HBAH18.IND,529900XDLJV1P7HBAH18,IND,2025-12-31,Sparkasse Holstein,Germany,Other highest EEA,stimmig,76,10,66,0.8684,8,0,0.0,0,38,30,0,0,0,
rs:529900XSTAE561178282.CON,529900XSTAE561178282,CON,2025-06-30,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,stimmig,94,38,56,0.5957,22,0,0.0,0,38,34,0,0,0,
rs:529900XSTAE561178282.CON,529900XSTAE561178282,CON,2025-09-30,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,stimmig,55,4,51,0.9273,3,0,0.0,0,6,46,0,0,0,
rs:529900XSTAE561178282.CON,529900XSTAE561178282,CON,2025-12-31,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,stimmig,99,56,43,0.4343,44,2,0.0455,0,49,6,0,0,0,05.00|23.00
rs:529900XSTAE561178282.CON,529900XSTAE561178282,CON,2026-03-31,Raiffeisenbankengruppe OÖ Verbund eGen,Austria,Large highest EEA,stimmig,54,4,50,0.9259,3,0,0.0,0,6,45,0,0,0,
rs:529900ZMDTSQYEYCKL45.IND,529900ZMDTSQYEYCKL45,IND,2025-12-31,VR TeilhaberBank Metropolregion Nürnberg eG,Germany,Other highest EEA,stimmig,76,10,66,0.8684,8,0,0.0,0,38,30,0,0,0,
rs:529900ZVK4VTIS0TOT43.IND,529900ZVK4VTIS0TOT43,IND,2025-12-31,DenizBank AG,Austria,Other highest EEA,stimmig,84,15,69,0.8214,10,0,0.0,0,44,30,0,0,0,
rs:5493000LKS7B3UTF7H35.CON,5493000LKS7B3UTF7H35,CON,2025-06-30,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,stimmig,94,51,43,0.4574,22,0,0.0,0,38,34,0,4,0,
rs:5493000LKS7B3UTF7H35.CON,5493000LKS7B3UTF7H35,CON,2025-09-30,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,stimmig,55,3,52,0.9455,3,0,0.0,0,6,46,0,0,0,
rs:5493000LKS7B3UTF7H35.CON,5493000LKS7B3UTF7H35,CON,2025-12-31,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,stimmig,99,62,37,0.3737,44,0,0.0,0,49,6,0,4,0,
rs:5493000LKS7B3UTF7H35.CON,5493000LKS7B3UTF7H35,CON,2026-03-31,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,stimmig,54,3,51,0.9444,3,0,0.0,0,6,45,0,0,0,
rs:5493000LM0MZ4JPMGM90.CON,5493000LM0MZ4JPMGM90,CON,2025-06-30,"Santander Consumer Finance, S.A.",Spain,Large subsidiaries,stimmig,8,1,7,0.875,0,0,,0,3,5,0,0,0,
rs:5493000LM0MZ4JPMGM90.CON,5493000LM0MZ4JPMGM90,CON,2025-12-31,"Santander Consumer Finance, S.A.",Spain,Large subsidiaries,stimmig,84,34,50,0.5952,21,0,0.0,0,43,20,0,0,0,
rs:5493000UPYR7EEHN2R94.CON,5493000UPYR7EEHN2R94,CON,2025-12-31,"Gorenjska banka d.d., Kranj",Slovenia,Large subsidiaries,stimmig,76,23,53,0.6974,21,0,0.0,0,37,18,0,9,0,
rs:5493000YPN33HF74SN02.IND,5493000YPN33HF74SN02,IND,2025-10-31,Bank of Montreal Europe plc,Ireland,Other highest EEA,stimmig,59,17,42,0.7119,0,0,,0,0,0,0,3,0,
rs:5493001BABFV7P27OW30.CON,5493001BABFV7P27OW30,CON,2025-09-30,"Nova Ljubljanska Banka d.d., Ljubljana",Slovenia,Large highest EEA,stimmig,55,3,52,0.9455,3,0,0.0,0,6,46,0,0,0,
rs:5493001BABFV7P27OW30.CON,5493001BABFV7P27OW30,CON,2026-03-31,"Nova Ljubljanska Banka d.d., Ljubljana",Slovenia,Large highest EEA,stimmig,54,3,51,0.9444,3,0,0.0,0,6,45,0,0,0,
rs:5493001U1K6M7JOL5W45.CON,5493001U1K6M7JOL5W45,CON,2025-12-31,Raiffeisen Bank csoport,Hungary,Large subsidiaries,stimmig,86,54,32,0.3721,22,0,0.0,0,44,20,0,4,0,
rs:5493002DPKDEC2JN1Y86.CON,5493002DPKDEC2JN1Y86,CON,2025-12-31,Sparekassen Sjælland-Fyn A/S,Denmark,Other highest EEA,stimmig,99,52,47,0.4747,11,1,0.0909,0,45,30,0,0,14,80.00
rs:5493002K643MZPQEK497.IND,5493002K643MZPQEK497,IND,2025-12-31,Banco Bradesco Europa S.A.,Luxembourg,Other highest EEA,stimmig,60,9,51,0.85,5,0,0.0,0,29,26,0,2,0,
rs:5493003BDYD5VPGUQS04.CON,5493003BDYD5VPGUQS04,CON,2025-12-31,UniCredit Bank S.A.,Romania,Large subsidiaries,stimmig,114,43,71,0.6228,24,3,0.125,1,48,27,0,0,0,23.00|66.02|82.00
rs:5493003RJ3TPV33W0108.IND,5493003RJ3TPV33W0108,IND,2025-12-31,Union Bancaire Privée (Europe) S.A.,Luxembourg,Other highest EEA,stimmig,29,14,15,0.5172,6,0,0.0,0,19,4,0,9,0,
rs:5493004D82XDFVPWQJ91.IND,5493004D82XDFVPWQJ91,IND,2025-06-30,Ikano Bank AB (publ),Sweden,Other highest EEA,stimmig,55,1,54,0.9818,1,0,0.0,0,0,54,0,0,0,
rs:5493004D82XDFVPWQJ91.IND,5493004D82XDFVPWQJ91,IND,2025-12-31,Ikano Bank AB (publ),Sweden,Other highest EEA,stimmig,76,9,67,0.8816,8,0,0.0,0,38,30,0,0,0,
rs:5493004WUGGU2BQI7F14.CON,5493004WUGGU2BQI7F14,CON,2025-12-31,Landshypotek AB - gruppen,Sweden,Other highest EEA,stimmig,86,51,35,0.407,11,0,0.0,0,45,30,0,3,0,
rs:54930056FHWP7GIWYY08.CON,54930056FHWP7GIWYY08,CON,2025-09-30,Morgan Stanley Europe SE,Germany,Large highest EEA,stimmig,8,2,6,0.75,0,0,,0,0,0,0,0,0,
rs:54930056IRBXK0Q1FP96.CON,54930056IRBXK0Q1FP96,CON,2025-06-30,"Abanca Corporacion Bancaria, S.A.",Spain,Large highest EEA,stimmig,92,36,56,0.6087,21,1,0.0476,0,37,34,0,1,4,21.02
rs:54930056IRBXK0Q1FP96.CON,54930056IRBXK0Q1FP96,CON,2025-09-30,"Abanca Corporacion Bancaria, S.A.",Spain,Large highest EEA,stimmig,55,3,52,0.9455,3,0,0.0,0,6,46,0,0,0,
rs:54930060Q00W1SRIUI57.IND,54930060Q00W1SRIUI57,IND,2025-12-31,vdk bank,Belgium,Other highest EEA,stimmig,81,34,47,0.5802,10,3,0.3,1,41,30,0,0,0,66.02|90.01|91.00
rs:5493006QMFDDMYWIAM13.CON,5493006QMFDDMYWIAM13,CON,2025-06-30,"Banco Santander, S.A.",Spain,Large highest EEA,stimmig,94,51,43,0.4574,22,1,0.0455,0,38,34,0,0,2,71.00
rs:5493006QMFDDMYWIAM13.CON,5493006QMFDDMYWIAM13,CON,2025-09-30,"Banco Santander, S.A.",Spain,Large highest EEA,stimmig,63,8,55,0.873,3,0,0.0,0,6,46,0,0,0,
rs:5493006QMFDDMYWIAM13.CON,5493006QMFDDMYWIAM13,CON,2025-12-31,"Banco Santander, S.A.",Spain,Large highest EEA,stimmig,99,72,27,0.2727,44,0,0.0,0,49,6,0,0,0,
rs:5493006QMFDDMYWIAM13.CON,5493006QMFDDMYWIAM13,CON,2026-03-31,"Banco Santander, S.A.",Spain,Large highest EEA,stimmig,62,8,54,0.871,3,0,0.0,0,6,45,0,0,0,
rs:5493006Z4NTMNDDBGL49.IND,5493006Z4NTMNDDBGL49,IND,2025-09-30,ECCM Bank plc,Malta,Other highest EEA,stimmig,78,22,56,0.7179,0,0,,0,0,0,0,0,0,
rs:5493007BWYDPQZLZ0Y27.CON,5493007BWYDPQZLZ0Y27,CON,2025-06-30,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,stimmig,63,4,59,0.9365,1,0,0.0,0,0,54,0,2,0,
rs:5493007BWYDPQZLZ0Y27.CON,5493007BWYDPQZLZ0Y27,CON,2025-12-31,HYPO NOE Landesbank für Niederösterreich und Wien AG,Austria,Other highest EEA,stimmig,86,45,41,0.4767,11,1,0.0909,0,45,30,0,3,2,91.00
rs:5493007QRSX9DS2CM858.IND,5493007QRSX9DS2CM858,IND,2025-12-31,China Construction Bank (Europe) S.A.,Luxembourg,Other highest EEA,stimmig,71,10,61,0.8592,7,0,0.0,0,34,30,0,0,0,
rs:5493007S4JE930SIUE86.CON,5493007S4JE930SIUE86,CON,2025-06-30,ING Holding Deutschland GmbH,Germany,Large subsidiaries,stimmig,79,32,47,0.5949,6,0,0.0,0,37,36,0,0,0,
rs:5493007S4JE930SIUE86.CON,5493007S4JE930SIUE86,CON,2025-09-30,ING Holding Deutschland GmbH,Germany,Large subsidiaries,stimmig,55,7,48,0.8727,3,0,0.0,0,7,45,0,0,0,
rs:5493007S4JE930SIUE86.CON,5493007S4JE930SIUE86,CON,2025-12-31,ING Holding Deutschland GmbH,Germany,Large subsidiaries,stimmig,84,34,50,0.5952,21,0,0.0,0,43,20,0,0,0,
rs:5493007SJLLCTM6J6M37.CON,5493007SJLLCTM6J6M37,CON,2026-03-31,"Unicaja Banco, S.A.",Spain,Large highest EEA,stimmig,62,7,55,0.8871,3,0,0.0,0,6,45,0,0,0,
rs:5493007SWCCN9S3J2748.CON,5493007SWCCN9S3J2748,CON,2025-12-31,Bigbank AS,Estonia,Large highest EEA,stimmig,91,39,52,0.5714,42,9,0.2143,2,45,4,0,0,0,02.00|03.00|05.00|08.00|20.02|20.03|30.02|30.03|43.00
rs:5493008QOCP58OLEN998.CON,5493008QOCP58OLEN998,CON,2025-06-30,Investeringsmaatschappij Argenta - Société d'investissements Argenta - Investierungsgesellschaft Arg,Belgium,Large highest EEA,stimmig,94,43,51,0.5426,22,1,0.0455,0,38,34,0,1,7,22.01
rs:5493008QOCP58OLEN998.CON,5493008QOCP58OLEN998,CON,2025-09-30,Investeringsmaatschappij Argenta - Société d'investissements Argenta - Investierungsgesellschaft Arg,Belgium,Large highest EEA,stimmig,55,7,48,0.8727,3,0,0.0,0,6,46,0,0,0,
rs:5493008QRHH0XCLJ4238.CON,5493008QRHH0XCLJ4238,CON,2025-06-30,BRD-Groupe Société Générale SA,Romania,Large subsidiaries,stimmig,79,23,56,0.7089,6,0,0.0,0,37,36,0,0,0,
rs:5493008QRHH0XCLJ4238.CON,5493008QRHH0XCLJ4238,CON,2025-09-30,BRD-Groupe Société Générale SA,Romania,Large subsidiaries,stimmig,55,5,50,0.9091,3,1,0.3333,0,7,45,0,0,11,61.00
rs:5493008QRHH0XCLJ4238.CON,5493008QRHH0XCLJ4238,CON,2025-12-31,BRD-Groupe Société Générale SA,Romania,Large subsidiaries,stimmig,84,27,57,0.6786,21,0,0.0,0,43,20,0,0,0,
rs:5493009EIBTCB1X12G89.CON,5493009EIBTCB1X12G89,CON,2025-06-30,LGT Group Foundation,Liechtenstein,Large highest EEA,stimmig,63,3,60,0.9524,12,9,0.75,1,29,22,0,0,1,02.00|24.00|25.00|66.01|70.00|71.00|72.00|73.00|74.00
rs:5493009EIBTCB1X12G89.CON,5493009EIBTCB1X12G89,CON,2025-12-31,LGT Group Foundation,Liechtenstein,Large highest EEA,stimmig,86,47,39,0.4535,40,0,0.0,0,43,3,0,0,0,
rs:5493009ML6YX83YHC820.CON,5493009ML6YX83YHC820,CON,2025-06-30,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,stimmig,94,43,51,0.5426,10,0,0.0,0,48,36,0,1,0,
rs:5493009ML6YX83YHC820.CON,5493009ML6YX83YHC820,CON,2025-09-30,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,stimmig,55,7,48,0.8727,3,0,0.0,0,7,45,0,0,0,
rs:5493009ML6YX83YHC820.CON,5493009ML6YX83YHC820,CON,2025-12-31,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,stimmig,99,62,37,0.3737,24,1,0.0417,1,48,27,0,0,0,30.03
rs:5493009ML6YX83YHC820.CON,5493009ML6YX83YHC820,CON,2026-03-31,Argenta Bank- en Verzekeringsgroep NV,Belgium,Large subsidiaries,stimmig,54,7,47,0.8704,3,0,0.0,0,7,44,0,0,0,
rs:5493009VJC01E4H6HH77.CON,5493009VJC01E4H6HH77,CON,2025-12-31,Avanza - Grupp,Sweden,Other highest EEA,stimmig,78,34,44,0.5641,9,1,0.1111,0,39,30,0,1,14,80.00
rs:5493009W2E2YDCXY6S81.CON,5493009W2E2YDCXY6S81,CON,2025-12-31,"NOVO BANCO, S.A.",Portugal,Large subsidiaries,stimmig,44,30,14,0.3182,12,0,0.0,0,23,9,0,1,0,
rs:549300A2F46GR0UOM390.CON,549300A2F46GR0UOM390,CON,2025-06-30,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,stimmig,81,36,45,0.5556,7,0,0.0,0,38,36,0,0,0,
rs:549300A2F46GR0UOM390.CON,549300A2F46GR0UOM390,CON,2025-09-30,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,stimmig,55,7,48,0.8727,3,0,0.0,0,7,45,0,0,0,
rs:549300A2F46GR0UOM390.CON,549300A2F46GR0UOM390,CON,2025-12-31,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,stimmig,81,49,32,0.3951,19,0,0.0,0,42,20,0,0,0,
rs:549300BZZFFS0SOWR325.IND,549300BZZFFS0SOWR325,IND,2025-12-31,Ford Bank GmbH,Germany,Other highest EEA,stimmig,71,6,65,0.9155,7,1,0.1429,0,34,30,0,0,1,82.00
rs:549300C6TUMDXNOVXS82.CON,549300C6TUMDXNOVXS82,CON,2025-06-30,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,stimmig,94,39,55,0.5851,22,0,0.0,0,38,34,0,0,0,
rs:549300C6TUMDXNOVXS82.CON,549300C6TUMDXNOVXS82,CON,2025-09-30,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,stimmig,55,6,49,0.8909,3,0,0.0,0,6,46,0,0,0,
rs:549300C6TUMDXNOVXS82.CON,549300C6TUMDXNOVXS82,CON,2025-12-31,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,stimmig,99,58,41,0.4141,44,2,0.0455,1,49,6,0,0,0,10.00|30.03
rs:549300C6TUMDXNOVXS82.CON,549300C6TUMDXNOVXS82,CON,2026-03-31,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,stimmig,54,6,48,0.8889,3,0,0.0,0,6,45,0,0,0,
rs:549300CQ9NLEHMRCU505.IND,549300CQ9NLEHMRCU505,IND,2025-12-31,"Cecabank, S.A.",Spain,Other highest EEA,stimmig,84,19,65,0.7738,10,0,0.0,0,44,30,0,2,0,
rs:549300D7SF4JSQDV7040.IND,549300D7SF4JSQDV7040,IND,2025-12-31,Mirabaud & Cie (Europe) S.A.,Luxembourg,Other highest EEA,stimmig,16,2,14,0.875,3,1,0.3333,0,9,4,0,0,14,80.00
rs:549300DVPJYGNF2P7B03.CON,549300DVPJYGNF2P7B03,CON,2025-06-30,Steiermärkische Bank und Sparkassen Aktiengesellschaft,Austria,Large subsidiaries,stimmig,79,26,53,0.6709,6,0,0.0,0,37,36,0,0,0,
rs:549300DVPJYGNF2P7B03.CON,549300DVPJYGNF2P7B03,CON,2025-09-30,Steiermärkische Bank und Sparkassen Aktiengesellschaft,Austria,Large subsidiaries,stimmig,55,6,49,0.8909,3,0,0.0,0,7,45,0,0,0,
rs:549300DVPJYGNF2P7B03.CON,549300DVPJYGNF2P7B03,CON,2025-12-31,Steiermärkische Bank und Sparkassen Aktiengesellschaft,Austria,Large subsidiaries,stimmig,84,33,51,0.6071,21,0,0.0,0,43,20,0,0,0,
rs:549300DYPOFMXOR7XM56.CON,549300DYPOFMXOR7XM56,CON,2025-06-30,Crelan,Belgium,Large highest EEA,stimmig,94,40,54,0.5745,22,2,0.0909,0,38,34,0,0,0,22.01|43.00
rs:549300DYPOFMXOR7XM56.CON,549300DYPOFMXOR7XM56,CON,2025-12-31,Crelan,Belgium,Large highest EEA,stimmig,99,60,39,0.3939,44,2,0.0455,0,49,6,0,1,0,10.00|22.01
rs:549300EHNXQVOI120S55.CON,549300EHNXQVOI120S55,CON,2025-06-30,Coop Pank AS,Estonia,Large highest EEA,stimmig,86,28,58,0.6744,21,1,0.0476,0,36,29,0,0,7,22.01
rs:549300EHNXQVOI120S55.CON,549300EHNXQVOI120S55,CON,2025-09-30,Coop Pank AS,Estonia,Large highest EEA,stimmig,55,4,51,0.9273,3,0,0.0,0,6,46,0,0,0,
rs:549300EHNXQVOI120S55.CON,549300EHNXQVOI120S55,CON,2025-12-31,Coop Pank AS,Estonia,Large highest EEA,stimmig,86,37,49,0.5698,38,7,0.1842,0,44,4,0,0,0,05.00|08.00|10.00|22.01|64.01|64.03|83.01
rs:549300EHNXQVOI120S55.CON,549300EHNXQVOI120S55,CON,2026-03-31,Coop Pank AS,Estonia,Large highest EEA,stimmig,54,4,50,0.9259,3,0,0.0,0,6,45,0,0,0,
rs:549300F7FBD744MEP844.IND,549300F7FBD744MEP844,IND,2025-12-31,Banque Raiffeisen,Luxembourg,Other highest EEA,stimmig,71,9,62,0.8732,7,0,0.0,0,34,30,0,1,0,
rs:549300FH0WJAPEHTIQ77.IND,549300FH0WJAPEHTIQ77,IND,2025-06-30,BofA Securities Europe SA,France,Large highest EEA,stimmig,63,5,58,0.9206,12,11,0.9167,1,29,22,0,0,4,02.00|24.00|25.00|60.00|66.01|70.00|71.00|72.00|73.00|74.00|90.01
rs:549300FH0WJAPEHTIQ77.IND,549300FH0WJAPEHTIQ77,IND,2025-09-30,BofA Securities Europe SA,France,Large highest EEA,stimmig,8,1,7,0.875,0,0,,0,0,0,0,0,0,
rs:549300FH0WJAPEHTIQ77.IND,549300FH0WJAPEHTIQ77,IND,2025-12-31,BofA Securities Europe SA,France,Large highest EEA,stimmig,101,57,44,0.4356,40,3,0.075,0,43,3,0,0,0,22.01|80.00|90.01
rs:549300FRBP5L0O1HY885.IND,549300FRBP5L0O1HY885,IND,2025-12-31,Sparbanken Syd,Sweden,Other highest EEA,stimmig,76,11,65,0.8553,8,3,0.375,0,38,30,0,4,2,21.01|80.00|82.00
rs:549300G3C8M0WXQCWH61.CON,549300G3C8M0WXQCWH61,CON,2025-12-31,Caja Laboral Popular Coop. de Crédito,Spain,Other highest EEA,stimmig,84,15,69,0.8214,10,0,0.0,0,44,30,0,0,0,
