ebene,entityID,lei,scope,refPeriod,template_id,bank_name,country,trea_eur,versatz_log10,zeitreihe_faktor,decimals_deklariert,anteil_erreicht_genauigkeit,n_zellen,signale,urteil,faktor_geschaetzt
report,rs:485100FX5Y9YLAQLNP12.CON,485100FX5Y9YLAQLNP12,CON,2025-12-31,,Revolut Holdings Europe UAB,Lithuania,6070000000.0,-0.109,,-6.0,0.6913,1756,,unauffaellig,
report,rs:5299000F1CGJQ8NAXQ58.IND,5299000F1CGJQ8NAXQ58,IND,2025-12-31,,MERKANTI BANK LTD,Malta,18130000.0,-2.448,,-6.0,0.671,300,versatz,verdacht,10^3
report,rs:5299000PCY1EP8QJFV48.CON,5299000PCY1EP8QJFV48,CON,2025-12-31,,United Bulgarian Bank AD,Bulgaria,,-2.983,,-3.0,0.8192,610,versatz,unauffaellig,10^3
report,rs:5299000R7WZOVIFHLN21.CON,5299000R7WZOVIFHLN21,CON,2025-12-31,,BFS SozialFinanz AG,Germany,5268000000.0,-0.174,,-3.0,0.9937,284,,unauffaellig,
report,rs:5299001ADI8FLGT0GU28.IND,5299001ADI8FLGT0GU28,IND,2025-12-31,,Sparkasse KölnBonn,Germany,11040000000.0,0.121,,-4.0,0.9923,485,,unauffaellig,
report,rs:5299001PEMDU9N24CH60.CON,5299001PEMDU9N24CH60,CON,2025-12-31,,DELAVSKA HRANILNICA d.d. LJUBLJANA,Slovenia,725400000.0,-1.063,,-3.0,1.0,586,,unauffaellig,
report,rs:52990026HQOTT4AJP655.IND,52990026HQOTT4AJP655,IND,2025-12-31,,GLS Gemeinschaftsbank e.G.,Germany,6370000000.0,-0.064,,-3.0,0.9967,291,,unauffaellig,
report,rs:5299002GPCR602QYJC04.CON,5299002GPCR602QYJC04,CON,2025-06-30,,KfW Beteiligungsholding GmbH,Germany,21890000000.0,,1,-6.0,1.0,0,,unauffaellig,
report,rs:5299002GPCR602QYJC04.CON,5299002GPCR602QYJC04,CON,2025-12-31,,KfW Beteiligungsholding GmbH,Germany,23590000000.0,0.431,1,-6.0,0.8404,1930,,unauffaellig,
report,rs:52990033C5FUEN4LMC06.IND,52990033C5FUEN4LMC06,IND,2025-12-31,,BANCA POPOLARE DELL'ALTO ADIGE SOCIETA' PER AZIONI (IN TEDESCO SUDTIROLER VOLKSBANK A.G.),Italy,5551000000.0,-0.047,,-3.0,0.9722,1273,,unauffaellig,
report,rs:5299003ATVTQVPTW4735.CON,5299003ATVTQVPTW4735,CON,2025-06-30,,BTV Vier Länder Bank AG,Austria,10050000000.0,,,6.0,0.0,0,,unauffaellig,
report,rs:52990045V2BWJN669Q34.CON,52990045V2BWJN669Q34,CON,2025-12-31,,Wüstenrot Wohnungswirtschaft registrierte Genossenschaft mit beschränkter Haftung,Austria,2958000000.0,-0.826,,-3.0,0.8248,700,,unauffaellig,
report,rs:5299004R4U60UMXLSE36.IND,5299004R4U60UMXLSE36,IND,2025-12-31,,Sparkasse Karlsruhe,Germany,8563000000.0,0.008,,-4.0,0.8381,93,,unauffaellig,
report,rs:5299005743YY767PR386.IND,5299005743YY767PR386,IND,2025-12-31,,Dragsholm Sparekasse,Denmark,125200000.0,-1.54,,-3.0,0.9817,196,,unauffaellig,
report,rs:5299005OACOC1C1OFJ11.IND,5299005OACOC1C1OFJ11,IND,2025-06-30,,Raiffeisen-Landesbank Tirol AG,Austria,3729000000.0,,1,6.0,0.0,0,,unauffaellig,
report,rs:5299005OACOC1C1OFJ11.IND,5299005OACOC1C1OFJ11,IND,2025-12-31,,Raiffeisen-Landesbank Tirol AG,Austria,3492000000.0,-0.406,1,6.0,0.0,1666,,unauffaellig,
report,rs:5299005UJX6K7BQKV086.CON,5299005UJX6K7BQKV086,CON,2025-12-31,,OTP banka d.d.,Croatia,6164000000.0,-0.295,1,-3.0,0.9781,1449,,unauffaellig,
report,rs:5299005UJX6K7BQKV086.CON,5299005UJX6K7BQKV086,CON,2026-03-31,,OTP banka d.d.,Croatia,6345000000.0,-0.751,1,-3.0,1.0,168,,unauffaellig,
report,rs:52990061592SQLEJN964.IND,52990061592SQLEJN964,IND,2025-12-31,,Volksbank Mittelhessen eG,Germany,9373000000.0,0.059,,-3.0,0.9837,283,,unauffaellig,
report,rs:5299007QVIQ7IO64NX37.CON,5299007QVIQ7IO64NX37,CON,2025-09-30,,UBS Europe SE,Germany,,,,0.0,0.0,0,,unauffaellig,
report,rs:5299007S3UH5RKUYDA52.IND,5299007S3UH5RKUYDA52,IND,2025-06-30,,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,14530000000.0,-0.305,1,-6.0,0.7816,1884,,unauffaellig,
report,rs:5299007S3UH5RKUYDA52.IND,5299007S3UH5RKUYDA52,IND,2025-09-30,,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,14710000000.0,-0.282,1,-6.0,0.9767,341,,unauffaellig,
report,rs:5299007S3UH5RKUYDA52.IND,5299007S3UH5RKUYDA52,IND,2025-12-31,,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,14630000000.0,0.064,1,-6.0,0.7801,2213,,unauffaellig,
report,rs:5299007S3UH5RKUYDA52.IND,5299007S3UH5RKUYDA52,IND,2026-03-31,,DEUTSCHE APOTHEKER- UND ÄRZTEBANK EG,Germany,16340000000.0,-0.327,1,-6.0,0.968,340,,unauffaellig,
report,rs:52990089LBIKLBM8YB23.IND,52990089LBIKLBM8YB23,IND,2025-12-31,,VR Bank Nord eG,Germany,4291000000.0,-0.302,,-3.0,0.9966,281,,unauffaellig,
report,rs:5299008FEH4GQXGZNP50.CON,5299008FEH4GQXGZNP50,CON,2025-12-31,,"BANCO CTT, S.A.",Portugal,1190000.0,-3.618,,-6.0,0.3388,377,versatz,verdacht,10^3
report,rs:5299008I0TO44SUINZ71.IND,5299008I0TO44SUINZ71,IND,2025-12-31,,Oldenburgische Landesbank Aktiengesellschaft,Germany,12870000000.0,-0.112,,-6.0,0.8367,3334,,unauffaellig,
report,rs:52990093INYLJNWHQ228.IND,52990093INYLJNWHQ228,IND,2025-12-31,,Volksbank eG - Die Gestalterbank,Germany,8383000000.0,0.117,,-3.0,0.9938,301,,unauffaellig,
report,rs:52990096Q5LMCH1WU462.CON,52990096Q5LMCH1WU462,CON,2025-12-31,,"Československá obchodná banka, a.s.",Slovakia,7877.0,-5.969,,-3.0,0.4139,1271,untergrenze|versatz,skaliert,10^6
report,rs:52990096Q5LMCH1WU462.CON,52990096Q5LMCH1WU462,CON,2026-03-31,,"Československá obchodná banka, a.s.",Slovakia,,,,-3.0,0.26,0,,unauffaellig,
report,rs:5299009EHB4RBGMI5828.IND,5299009EHB4RBGMI5828,IND,2025-06-30,,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,1955.0,,1,6.0,0.0,0,untergrenze,skaliert,
report,rs:5299009EHB4RBGMI5828.IND,5299009EHB4RBGMI5828,IND,2025-12-31,,Raiffeisen Landesbank Kärnten und Revisionsverband eGen,Austria,2053.0,-6.622,1,6.0,0.0,1421,untergrenze|versatz,skaliert,10^6
report,rs:529900AVGYYBVL1VNQ03.IND,529900AVGYYBVL1VNQ03,IND,2025-12-31,,Kreditbanken A/S,Denmark,446.1,-7.283,,-3.0,0.0337,591,untergrenze|versatz,skaliert,10^6
report,rs:529900B4OR3PD4V3AQ57.CON,529900B4OR3PD4V3AQ57,CON,2025-12-31,,Finanzholding der Sparkasse in Bremen,Germany,6460000000.0,0.021,,-4.0,0.9932,424,,unauffaellig,
report,rs:529900B91AUH0YTEXN10.IND,529900B91AUH0YTEXN10,IND,2025-12-31,,National-Bank Aktiengesellschaft,Germany,3655000000.0,-0.225,,-3.0,0.9906,307,,unauffaellig,
report,rs:529900BHRYZ464GFD289.CON,529900BHRYZ464GFD289,CON,2025-06-30,,GRENKE AG,Germany,6932000000.0,,1,-6.0,1.0,0,,unauffaellig,
report,rs:529900BHRYZ464GFD289.CON,529900BHRYZ464GFD289,CON,2025-12-31,,GRENKE AG,Germany,7183000000.0,-0.032,1,-6.0,0.8998,1455,,unauffaellig,
report,rs:529900BI5KIGX6YLX375.CON,529900BI5KIGX6YLX375,CON,2025-12-31,,Oberösterreichische Landesbank Aktiengesellschaft,Austria,4050000.0,-3.442,,6.0,0.0,800,versatz,verdacht,10^3
report,rs:529900BIK4WRWS06MR52.IND,529900BIK4WRWS06MR52,IND,2025-12-31,,Varengold Bank AG,Germany,402300000.0,-1.052,,-3.0,0.9958,159,,unauffaellig,
report,rs:529900C3SHT3Q94H3W82.CON,529900C3SHT3Q94H3W82,CON,2025-12-31,,Bank11 Holding GmbH,Germany,3029000000.0,-0.284,,-3.0,0.9903,272,,unauffaellig,
report,rs:529900C9OP6Y0DPYSK11.IND,529900C9OP6Y0DPYSK11,IND,2025-12-31,,VR Bank RheinAhrEifel eG,Germany,5112000000.0,-0.24,,-3.0,0.9903,292,,unauffaellig,
report,rs:529900CJAJ0HDPPKUI53.IND,529900CJAJ0HDPPKUI53,IND,2025-12-31,,Nassauische Sparkasse,Germany,8299000000.0,0.01,,-4.0,0.9851,310,,unauffaellig,
report,rs:529900D5G4V6THXC5P79.IND,529900D5G4V6THXC5P79,IND,2025-06-30,,Hrvatska poštanska banka d.d.,Croatia,2632000000.0,-0.906,1,2.0,0.0,795,,unauffaellig,
report,rs:529900D5G4V6THXC5P79.IND,529900D5G4V6THXC5P79,IND,2025-09-30,,Hrvatska poštanska banka d.d.,Croatia,2700000000.0,-0.981,1,2.0,0.0,221,,unauffaellig,
report,rs:529900D5G4V6THXC5P79.IND,529900D5G4V6THXC5P79,IND,2025-12-31,,Hrvatska poštanska banka d.d.,Croatia,2814000000.0,-0.401,1,2.0,0.0,1288,,unauffaellig,
report,rs:529900DEAYRUPP22B339.CON,529900DEAYRUPP22B339,CON,2025-12-31,,Mercedes-Benz Bank AG,Germany,13170000000.0,0.073,,-6.0,0.9698,216,,unauffaellig,
report,rs:529900DPOQPLDSF3R482.CON,529900DPOQPLDSF3R482,CON,2025-12-31,,Kaiser Partner Privatbank AG,Liechtenstein,298600000.0,-1.136,,-3.0,0.978,150,,unauffaellig,
report,rs:529900DSIVJWCUQUMP41.IND,529900DSIVJWCUQUMP41,IND,2025-12-31,,AKA Ausfuhrkredit-Gesellschaft mit beschränkter Haftung,Germany,1512000000.0,-0.337,,-3.0,0.9855,336,,unauffaellig,
report,rs:529900DXTOU2U9IZDY54.IND,529900DXTOU2U9IZDY54,IND,2025-12-31,,meine Volksbank Raiffeisenbank eG,Germany,7761000000.0,0.015,,-3.0,0.9877,298,,unauffaellig,
report,rs:529900E0WY09Z3H21393.IND,529900E0WY09Z3H21393,IND,2025-12-31,,VR Bank Rhein-Neckar eG,Germany,2990000000.0,-0.439,,-3.0,0.9964,278,,unauffaellig,
report,rs:529900EKPN8EYA3AX590.IND,529900EKPN8EYA3AX590,IND,2025-06-30,,Texim Bank AD,Bulgaria,191400000.0,-2.05,1,-6.0,1.0,57,versatz,unauffaellig,10^3
report,rs:529900EKPN8EYA3AX590.IND,529900EKPN8EYA3AX590,IND,2025-12-31,,Texim Bank AD,Bulgaria,249700000.0,-1.674,1,-6.0,0.6738,983,,unauffaellig,
report,rs:529900EM0ZU25V87GD50.IND,529900EM0ZU25V87GD50,IND,2025-12-31,,ALTE LEIPZIGER Bauspar AG,Germany,327000000.0,-1.274,,-3.0,0.9905,185,,unauffaellig,
report,rs:529900FEID5L4H2T2L70.IND,529900FEID5L4H2T2L70,IND,2025-06-30,,Raiffeisen Landesbank Vorarlberg mit Revisionsverband eGen,Austria,2448.0,,1,6.0,0.0,0,untergrenze,skaliert,
report,rs:529900FEID5L4H2T2L70.IND,529900FEID5L4H2T2L70,IND,2025-12-31,,Raiffeisen Landesbank Vorarlberg mit Revisionsverband eGen,Austria,2489.0,-6.358,1,6.0,0.0,1443,untergrenze|versatz,skaliert,10^6
report,rs:529900FU4WJ2XT7BVE31.IND,529900FU4WJ2XT7BVE31,IND,2025-06-30,,LBS Landesbausparkasse Süd,Germany,11900000000.0,-0.282,,-3.0,0.8182,55,,unauffaellig,
report,rs:529900FZWXWNKF3O8394.CON,529900FZWXWNKF3O8394,CON,2025-12-31,,Sparekassen Thy,Denmark,1101000000.0,-0.749,,-3.0,0.9692,425,,unauffaellig,
report,rs:529900GGYMNGRQTDOO93.CON,529900GGYMNGRQTDOO93,CON,2025-12-31,,BNG Bank N.V.,Netherlands,10320000000.0,0.245,,-3.0,0.853,1340,,unauffaellig,
report,rs:529900GM944JT8YIRL63.IND,529900GM944JT8YIRL63,IND,2025-12-31,,Münchener Hypothekenbank eG,Germany,8986000000.0,-0.169,,-3.0,0.9804,3949,,unauffaellig,
report,rs:529900HC4LDSGK0NCJ85.IND,529900HC4LDSGK0NCJ85,IND,2025-12-31,,LBS Landesbausparkasse NordWest,Germany,8695000000.0,0.074,,-4.0,0.9962,213,,unauffaellig,
report,rs:529900HEKOENJHPNN480.CON,529900HEKOENJHPNN480,CON,2025-06-30,,Kuntarahoitus Oyj,Finland,1851000000.0,-0.305,1,-3.0,0.9967,1070,,unauffaellig,
report,rs:529900HEKOENJHPNN480.CON,529900HEKOENJHPNN480,CON,2025-12-31,,Kuntarahoitus Oyj,Finland,1815000000.0,0.168,1,-3.0,0.9974,1354,,unauffaellig,
report,rs:529900HNOAA1KXQJUQ27.CON,529900HNOAA1KXQJUQ27,CON,2025-06-30,,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Germany,151500000000.0,0.713,1,2.0,0.0,2882,,unauffaellig,
report,rs:529900HNOAA1KXQJUQ27.CON,529900HNOAA1KXQJUQ27,CON,2025-09-30,,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Germany,148600000000.0,0.782,1,2.0,0.0,443,,unauffaellig,
report,rs:529900HNOAA1KXQJUQ27.CON,529900HNOAA1KXQJUQ27,CON,2025-12-31,,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Germany,152100000000.0,0.949,1,2.0,0.0,4720,,unauffaellig,
report,rs:529900HNOAA1KXQJUQ27.CON,529900HNOAA1KXQJUQ27,CON,2026-03-31,,"DZ BANK AG Deutsche Zentral-Genossenschaftsbank, Frankfurt am Main",Germany,157600000000.0,0.712,1,2.0,0.0,442,,unauffaellig,
report,rs:529900I1UZV70CZRAU55.CON,529900I1UZV70CZRAU55,CON,2025-06-30,,Raiffeisenbank Austria d.d.,Croatia,3108000000.0,-1.007,1,-3.0,0.9664,1666,,unauffaellig,
