lei,scope,refPeriod,bank_name,country,institution_type,n_laender,rang,nachbar_lei,nachbar_scope,nachbar_name,nachbar_country,nachbar_institution_type,nachbar_n_laender,ueberlappung,gemeinsame_laender,groesste_gemeinsamkeit,beziehung
MAES062Z21O4RZ2U7M96,CON,2025-12-31,Danske Bank A/S,Denmark,Large highest EEA,19,2,5493002DPKDEC2JN1Y86,CON,Sparekassen Sjælland-Fyn A/S,Denmark,Other highest EEA,15,0.7831,9,x1|DK|LU,unbekannt
MAES062Z21O4RZ2U7M96,CON,2025-12-31,Danske Bank A/S,Denmark,Large highest EEA,19,3,7437006WYM821IJ3MN73,CON,Ålandsbanken Abp,Finland,Other highest EEA,20,0.6708,13,x1|SE|FI,unbekannt
MAES062Z21O4RZ2U7M96,CON,2025-12-31,Danske Bank A/S,Denmark,Large highest EEA,19,4,NHBDILHZTYCNBV5UYZ31,CON,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,127,0.6524,18,x1|SE|NO,unbekannt
MAES062Z21O4RZ2U7M96,CON,2025-12-31,Danske Bank A/S,Denmark,Large highest EEA,19,5,549300UOX05QGUJJ5707,IND,Stadshypotek AB,Sweden,Large subsidiaries,77,0.6255,18,x1|SE|NO,unbekannt
MMYX0N4ZEZ13Z4XCG897,IND,2025-12-31,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,63,1,549300NYKK9MWM7GGW15,CON,ING Groep N.V.,Netherlands,Large highest EEA,204,0.6010,63,NL|DE|BE,unabhaengig
MMYX0N4ZEZ13Z4XCG897,IND,2025-12-31,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,63,2,3TK20IVIUJ8J3ZU0QE75,CON,ING Bank N.V.,Netherlands,Large subsidiaries,204,0.6010,63,NL|DE|BE,unabhaengig
MMYX0N4ZEZ13Z4XCG897,IND,2025-12-31,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,63,3,2G5BKIC2CB69PRJH1W31,IND,Barclays Bank Ireland plc,Ireland,Large highest EEA,60,0.5055,38,DE|NL|IE,unabhaengig
MMYX0N4ZEZ13Z4XCG897,IND,2025-12-31,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,63,4,EQYXK86SF381Q21S3020,IND,Bank of America Europe Designated Activity Company,Ireland,Large highest EEA,57,0.5030,36,DE|NL|GB,unabhaengig
MMYX0N4ZEZ13Z4XCG897,IND,2025-12-31,THE BANK OF NEW YORK MELLON,Belgium,Large highest EEA,63,5,549300ZK53CNGEEI6A29,IND,J.P. Morgan SE,Germany,Large highest EEA,109,0.4987,55,NL|GB|DE,unabhaengig
N1FBEDJ5J41VKZLO2475,CON,2025-06-30,Citibank Europe plc,Ireland,Large highest EEA,158,1,2G5BKIC2CB69PRJH1W31,IND,Barclays Bank Ireland plc,Ireland,Large highest EEA,56,0.6130,55,FR|DE|NL,unabhaengig
N1FBEDJ5J41VKZLO2475,CON,2025-06-30,Citibank Europe plc,Ireland,Large highest EEA,158,2,549300NYKK9MWM7GGW15,CON,ING Groep N.V.,Netherlands,Large highest EEA,208,0.5569,155,DE|NL|US,unabhaengig
N1FBEDJ5J41VKZLO2475,CON,2025-06-30,Citibank Europe plc,Ireland,Large highest EEA,158,3,95980020140005881190,CON,Banco de Crédito Social Cooperativo,Spain,Large highest EEA,24,0.5270,24,FR|DE|NL,unabhaengig
N1FBEDJ5J41VKZLO2475,CON,2025-06-30,Citibank Europe plc,Ireland,Large highest EEA,158,4,R0MUWSFPU8MPRO8K5P83,CON,BNP Paribas,France,Large highest EEA,30,0.4980,30,FR|PL|GB,unabhaengig
N1FBEDJ5J41VKZLO2475,CON,2025-06-30,Citibank Europe plc,Ireland,Large highest EEA,158,5,549300V1VN70Q7PQ7234,CON,CRÉDIT AGRICOLE AUTO BANK S.P.A.,Italy,Large subsidiaries,28,0.4353,27,GB|DE|FR,unabhaengig
N4JDFKKH2FTD8RKFXO39,CON,2025-06-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,21,1,969500LFTDNMONT2EP08,CON,Caisse fédérale de crédit mutuel,France,Large subsidiaries,21,0.9438,21,FR|DE|LU,konzern
N4JDFKKH2FTD8RKFXO39,CON,2025-06-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,21,2,96950001WI712W7PQG45,CON,RCI Banque,France,Large highest EEA,29,0.7010,12,FR|GB|DE,unabhaengig
N4JDFKKH2FTD8RKFXO39,CON,2025-06-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,21,3,549300HFEHJOXGE4ZE63,CON,SFIL S.A.,France,Large highest EEA,13,0.5016,7,FR|DE|NL,unabhaengig
N4JDFKKH2FTD8RKFXO39,CON,2025-06-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,21,4,96950041VJ1QP0B69503,CON,Crédit mutuel Arkéa,France,Large subsidiaries,28,0.4821,21,FR|NL|DE,konzern
N4JDFKKH2FTD8RKFXO39,CON,2025-06-30,Crédit industriel et commercial - CIC,France,Large subsidiaries,21,5,R0MUWSFPU8MPRO8K5P83,CON,BNP Paribas,France,Large highest EEA,30,0.4819,21,FR|LU|GB,unabhaengig
N4JDFKKH2FTD8RKFXO39,CON,2025-12-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,30,1,9695000CG7B84NLR5984,CON,Confédération Nationale du Crédit Mutuel,France,Large highest EEA,30,0.9435,30,FR|DE|GB,konzern
N4JDFKKH2FTD8RKFXO39,CON,2025-12-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,30,2,969500LFTDNMONT2EP08,CON,Caisse fédérale de crédit mutuel,France,Large subsidiaries,30,0.9296,30,FR|GB|DE,konzern
N4JDFKKH2FTD8RKFXO39,CON,2025-12-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,30,3,549300HFEHJOXGE4ZE63,CON,SFIL S.A.,France,Large highest EEA,12,0.5539,9,FR|DE|NL,unabhaengig
N4JDFKKH2FTD8RKFXO39,CON,2025-12-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,30,4,R0MUWSFPU8MPRO8K5P83,CON,BNP Paribas,France,Large highest EEA,30,0.5301,30,FR|GB|LU,unabhaengig
N4JDFKKH2FTD8RKFXO39,CON,2025-12-31,Crédit industriel et commercial - CIC,France,Large subsidiaries,30,5,969500W8SBCXNX1DG443,CON,Banque populaire Rives de Paris,France,Large subsidiaries,30,0.4988,28,FR|NL|BE,unabhaengig
N747OI7JINV7RUUH6190,CON,2025-06-30,BPER Banca S.p.A.,Italy,Large highest EEA,169,1,815600AD83B2B6317788,CON,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,Large highest EEA,32,0.9644,32,IT|FR|US,unabhaengig
N747OI7JINV7RUUH6190,CON,2025-06-30,BPER Banca S.p.A.,Italy,Large highest EEA,169,2,J4CP7MHCXR8DAQMKIL78,CON,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,30,0.9487,30,IT|FR|LU,unabhaengig
N747OI7JINV7RUUH6190,CON,2025-06-30,BPER Banca S.p.A.,Italy,Large highest EEA,169,3,NNVPP80YIZGEY2314M97,CON,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,23,0.9401,23,IT|FR|x28,unabhaengig
N747OI7JINV7RUUH6190,CON,2025-06-30,BPER Banca S.p.A.,Italy,Large highest EEA,169,4,7LVZJ6XRIE7VNZ4UBX81,CON,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,18,0.9162,18,IT|FR|ES,unabhaengig
N747OI7JINV7RUUH6190,CON,2025-06-30,BPER Banca S.p.A.,Italy,Large highest EEA,169,5,549300L7YCATGO57ZE10,CON,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,Large highest EEA,138,0.8762,129,IT|FR|NL,unabhaengig
N747OI7JINV7RUUH6190,CON,2025-12-31,BPER Banca S.p.A.,Italy,Large highest EEA,39,1,J4CP7MHCXR8DAQMKIL78,CON,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,37,0.9569,37,IT|x28|FR,unabhaengig
N747OI7JINV7RUUH6190,CON,2025-12-31,BPER Banca S.p.A.,Italy,Large highest EEA,39,2,8156003D79D064FB5360,IND,CASSA LOMBARDA - S.P.A.,Italy,,21,0.9287,15,IT|FR|DE,unbekannt
N747OI7JINV7RUUH6190,CON,2025-12-31,BPER Banca S.p.A.,Italy,Large highest EEA,39,3,8156005420362AE59184,CON,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,Other highest EEA,95,0.9245,37,IT|FR|LU,unbekannt
N747OI7JINV7RUUH6190,CON,2025-12-31,BPER Banca S.p.A.,Italy,Large highest EEA,39,4,815600AD83B2B6317788,CON,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,Large highest EEA,28,0.9221,27,IT|FR|GB,unabhaengig
N747OI7JINV7RUUH6190,CON,2025-12-31,BPER Banca S.p.A.,Italy,Large highest EEA,39,5,529900SS7ZWCX82U3W60,IND,DEUTSCHE BANK S.P.A.,Italy,Large subsidiaries,79,0.9126,28,IT|DE|NL,unabhaengig
NHBDILHZTYCNBV5UYZ31,CON,2025-06-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,124,1,1FOLRR5RWTWWI397R131,IND,Aktiebolaget Svensk Exportkredit,Sweden,Large highest EEA,45,0.8792,43,x1|SE|GB,unbekannt
NHBDILHZTYCNBV5UYZ31,CON,2025-06-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,124,2,MAES062Z21O4RZ2U7M96,CON,Danske Bank A/S,Denmark,Large highest EEA,19,0.6551,18,x1|SE|NO,unbekannt
NHBDILHZTYCNBV5UYZ31,CON,2025-06-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,124,3,549300IQZVZ949N37S44,CON,Euroclear Holding,Belgium,Large highest EEA,66,0.6050,60,x1|GB|SE,unbekannt
NHBDILHZTYCNBV5UYZ31,CON,2025-06-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,124,4,254900RNFMDM0P11YR84,CON,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,27,0.5977,26,x1|GB|NL,unbekannt
NHBDILHZTYCNBV5UYZ31,CON,2025-06-30,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,124,5,TUKDD90GPC79G1KOE162,CON,Hamburg Commercial Bank AG,Germany,Large highest EEA,42,0.5918,38,x1|GB|NL,unbekannt
NHBDILHZTYCNBV5UYZ31,CON,2025-12-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,127,1,549300UOX05QGUJJ5707,IND,Stadshypotek AB,Sweden,Large subsidiaries,77,0.8963,77,x1|SE|NO,unbekannt
NHBDILHZTYCNBV5UYZ31,CON,2025-12-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,127,2,549300C6TUMDXNOVXS82,CON,Länsförsäkringar Bank AB - gruppen,Sweden,Large highest EEA,5,0.8537,5,x1|SE|NO,unbekannt
NHBDILHZTYCNBV5UYZ31,CON,2025-12-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,127,3,549300JSC82O1L4XV837,CON,Nordnet - Grupp,Sweden,Other highest EEA,5,0.7358,5,x1|SE|NO,unbekannt
NHBDILHZTYCNBV5UYZ31,CON,2025-12-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,127,4,MAES062Z21O4RZ2U7M96,CON,Danske Bank A/S,Denmark,Large highest EEA,19,0.6524,18,x1|SE|NO,unbekannt
NHBDILHZTYCNBV5UYZ31,CON,2025-12-31,Svenska Handelsbanken - gruppen,Sweden,Large highest EEA,127,5,7437006WYM821IJ3MN73,CON,Ålandsbanken Abp,Finland,Other highest EEA,20,0.6399,19,x1|SE|NO,unbekannt
NICH5Q04ADUV9SN3Q390,CON,2025-06-30,BRED - Banque populaire,France,Large subsidiaries,174,1,FR9695005MSX1OYEMGDF,CON,Groupe BPCE,France,Large highest EEA,217,0.9288,174,x1|FR|LU,unbekannt
NICH5Q04ADUV9SN3Q390,CON,2025-06-30,BRED - Banque populaire,France,Large subsidiaries,174,2,96950041VJ1QP0B69503,CON,Crédit mutuel Arkéa,France,Large subsidiaries,28,0.8979,27,x1|FR|BE,unabhaengig
NICH5Q04ADUV9SN3Q390,CON,2025-06-30,BRED - Banque populaire,France,Large subsidiaries,174,3,969500EYG6U339D3TI84,CON,Crédit Foncier de France,France,Large subsidiaries,20,0.8977,19,x1|FR|BE,konzern
NICH5Q04ADUV9SN3Q390,CON,2025-06-30,BRED - Banque populaire,France,Large subsidiaries,174,4,O2RNE8IBXP4R0TD8PU41,CON,Société générale S.A.,France,Large highest EEA,24,0.7836,23,x1|FR|LU,unabhaengig
NICH5Q04ADUV9SN3Q390,CON,2025-06-30,BRED - Banque populaire,France,Large subsidiaries,174,5,F0HUI1NY1AZMJMD8LP67,CON,HSBC Continental Europe,France,Large highest EEA,114,0.7593,104,x1|FR|LU,unabhaengig
NICH5Q04ADUV9SN3Q390,CON,2025-12-31,BRED - Banque populaire,France,Large subsidiaries,32,1,FR9695005MSX1OYEMGDF,CON,Groupe BPCE,France,Large highest EEA,32,0.9465,32,x1|FR|x28,unbekannt
NICH5Q04ADUV9SN3Q390,CON,2025-12-31,BRED - Banque populaire,France,Large subsidiaries,32,2,969500W34S6NCZWYBV47,CON,Caisse d'épargne et de prévoyance Ile-de-France,France,Large subsidiaries,32,0.9325,32,x1|FR|x28,konzern
NICH5Q04ADUV9SN3Q390,CON,2025-12-31,BRED - Banque populaire,France,Large subsidiaries,32,3,969500VR2NA6ANMTXH21,CON,Caisse d'épargne et de prévoyance de Rhône Alpes,France,Large subsidiaries,32,0.9257,32,x1|FR|x28,konzern
NICH5Q04ADUV9SN3Q390,CON,2025-12-31,BRED - Banque populaire,France,Large subsidiaries,32,4,969500EYG6U339D3TI84,CON,Crédit Foncier de France,France,Large subsidiaries,24,0.9218,24,x1|FR|x28,konzern
NICH5Q04ADUV9SN3Q390,CON,2025-12-31,BRED - Banque populaire,France,Large subsidiaries,32,5,969500EVOBAGHKZEXA33,CON,Banque populaire Alsace Lorraine Champagne,France,Large subsidiaries,31,0.9176,31,x1|FR|LU,konzern
NMH2KF074RKAGTH4CM63,CON,2025-06-30,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,68,1,851WYGNLUQLFZBSYGB56,CON,COMMERZBANK Aktiengesellschaft,Germany,Large highest EEA,42,0.5580,29,x1|PL|LU,unabhaengig
NMH2KF074RKAGTH4CM63,CON,2025-06-30,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,68,2,254900RNFMDM0P11YR84,CON,Atlantic Lux HoldCo S.à r.l.,Luxembourg,Large highest EEA,27,0.5388,24,x1|PL|LU,unabhaengig
NMH2KF074RKAGTH4CM63,CON,2025-06-30,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,68,3,DZZ47B9A52ZJ6LT6VV95,CON,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,28,0.5378,22,x1|PL|LU,unabhaengig
NMH2KF074RKAGTH4CM63,CON,2025-06-30,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,68,4,DIZES5CFO5K3I5R58746,CON,Landesbank Hessen-Thüringen Girozentrale,Germany,Large highest EEA,137,0.5162,62,x1|PL|LU,unabhaengig
NMH2KF074RKAGTH4CM63,CON,2025-06-30,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,68,5,549300JB1P61FUTPEZ75,CON,"Všeobecná úverová banka, a.s.",Slovakia,Large subsidiaries,53,0.5106,46,x1|PL|LU,unabhaengig
NMH2KF074RKAGTH4CM63,CON,2025-12-31,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,88,1,2138005M92IEIQVEL297,CON,AS Inbank,Estonia,Other highest EEA,6,0.6752,6,x1|PL|CZ,unbekannt
NMH2KF074RKAGTH4CM63,CON,2025-12-31,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,88,2,529900LKIMB57HKF3545,CON,Bank of China (Europe) S.A,Luxembourg,Other highest EEA,35,0.5753,31,x1|PL|US,unabhaengig
NMH2KF074RKAGTH4CM63,CON,2025-12-31,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,88,3,851WYGNLUQLFZBSYGB56,CON,COMMERZBANK Aktiengesellschaft,Germany,Large highest EEA,44,0.5568,33,x1|PL|LU,unabhaengig
NMH2KF074RKAGTH4CM63,CON,2025-12-31,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,88,4,DZZ47B9A52ZJ6LT6VV95,CON,Deutsche Pfandbriefbank AG,Germany,Large highest EEA,29,0.5340,23,x1|PL|US,unabhaengig
NMH2KF074RKAGTH4CM63,CON,2025-12-31,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,88,5,GDI8P8WHFH4PS5YTU851,CON,"HAITONG BANK, S.A.",Portugal,Other highest EEA,11,0.5335,11,x1|PL|US,unbekannt
NNVPP80YIZGEY2314M97,CON,2025-06-30,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,23,1,J4CP7MHCXR8DAQMKIL78,CON,Banca Monte dei Paschi di Siena S.p.A.,Italy,Large highest EEA,30,0.9732,23,IT|x28|FR,unabhaengig
NNVPP80YIZGEY2314M97,CON,2025-06-30,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,23,2,815600AD83B2B6317788,CON,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,Large highest EEA,32,0.9729,16,IT|FR|x28,unabhaengig
NNVPP80YIZGEY2314M97,CON,2025-06-30,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,23,3,N747OI7JINV7RUUH6190,CON,BPER Banca S.p.A.,Italy,Large highest EEA,169,0.9401,23,IT|FR|x28,unabhaengig
NNVPP80YIZGEY2314M97,CON,2025-06-30,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,23,4,7LVZJ6XRIE7VNZ4UBX81,CON,BANCA MEDIOLANUM S.P.A.,Italy,Large highest EEA,18,0.9049,7,IT|FR|x28,unabhaengig
NNVPP80YIZGEY2314M97,CON,2025-06-30,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,23,5,549300L7YCATGO57ZE10,CON,FINECOBANK BANCA FINECO S.P.A. (IN BREVE FINECOBANK S.P.A. OVVERO BANCA FINECO S.P.A. OVVERO FINECO BANCA S.P.A.),Italy,Large highest EEA,138,0.8330,21,IT|FR|NL,unabhaengig
NNVPP80YIZGEY2314M97,CON,2025-12-31,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,29,1,81560064085A02B2B297,CON,MEDIOCREDITO CENTRALE - BANCA DEL MEZZOGIORNO SPA,Italy,Other highest EEA,35,0.9929,16,IT|DE|FR,unabhaengig
NNVPP80YIZGEY2314M97,CON,2025-12-31,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,29,2,815600AD83B2B6317788,CON,CREDITO EMILIANO HOLDING SOCIETA' PER AZIONI,Italy,Large highest EEA,28,0.9777,23,IT|x28|FR,unabhaengig
NNVPP80YIZGEY2314M97,CON,2025-12-31,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,29,3,529900SS7ZWCX82U3W60,IND,DEUTSCHE BANK S.P.A.,Italy,Large subsidiaries,79,0.9503,24,IT|NL|DE,unabhaengig
NNVPP80YIZGEY2314M97,CON,2025-12-31,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,29,4,8156005420362AE59184,CON,BANCA IFIS S.P.A. (OVVERO IFIS BANCA S.P.A. O IN FORMA ABBREVIATA IFIS S.P.A.),Italy,Other highest EEA,95,0.9487,28,IT|x28|FR,unbekannt
NNVPP80YIZGEY2314M97,CON,2025-12-31,ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERATIVO (IN FORMA ABBREVIATA: ICCREA BANCA S.P.A.),Italy,Large highest EEA,29,5,8156003D79D064FB5360,IND,CASSA LOMBARDA - S.P.A.,Italy,,21,0.9112,14,IT|x28|FR,unbekannt
O2RNE8IBXP4R0TD8PU41,CON,2025-06-30,Société générale S.A.,France,Large highest EEA,24,1,NICH5Q04ADUV9SN3Q390,CON,BRED - Banque populaire,France,Large subsidiaries,174,0.7836,23,x1|FR|LU,unabhaengig
O2RNE8IBXP4R0TD8PU41,CON,2025-06-30,Société générale S.A.,France,Large highest EEA,24,2,FR9695005MSX1OYEMGDF,CON,Groupe BPCE,France,Large highest EEA,217,0.7725,23,x1|FR|LU,unbekannt
O2RNE8IBXP4R0TD8PU41,CON,2025-06-30,Société générale S.A.,France,Large highest EEA,24,3,969500EYG6U339D3TI84,CON,Crédit Foncier de France,France,Large subsidiaries,20,0.7668,17,x1|FR|x28,unabhaengig
O2RNE8IBXP4R0TD8PU41,CON,2025-06-30,Société générale S.A.,France,Large highest EEA,24,4,F0HUI1NY1AZMJMD8LP67,CON,HSBC Continental Europe,France,Large highest EEA,114,0.7617,22,x1|FR|DE,unabhaengig
O2RNE8IBXP4R0TD8PU41,CON,2025-06-30,Société générale S.A.,France,Large highest EEA,24,5,96950041VJ1QP0B69503,CON,Crédit mutuel Arkéa,France,Large subsidiaries,28,0.7594,24,x1|FR|x28,unabhaengig
O2RNE8IBXP4R0TD8PU41,CON,2025-12-31,Société générale S.A.,France,Large highest EEA,30,1,NICH5Q04ADUV9SN3Q390,CON,BRED - Banque populaire,France,Large subsidiaries,32,0.8243,30,x1|FR|x28,unabhaengig
O2RNE8IBXP4R0TD8PU41,CON,2025-12-31,Société générale S.A.,France,Large highest EEA,30,2,FR9695005MSX1OYEMGDF,CON,Groupe BPCE,France,Large highest EEA,32,0.8128,30,x1|FR|x28,unbekannt
O2RNE8IBXP4R0TD8PU41,CON,2025-12-31,Société générale S.A.,France,Large highest EEA,30,3,F0HUI1NY1AZMJMD8LP67,CON,HSBC Continental Europe,France,Large highest EEA,99,0.7687,29,x1|FR|DE,unabhaengig
O2RNE8IBXP4R0TD8PU41,CON,2025-12-31,Société générale S.A.,France,Large highest EEA,30,4,969500W34S6NCZWYBV47,CON,Caisse d'épargne et de prévoyance Ile-de-France,France,Large subsidiaries,32,0.7575,30,x1|FR|x28,unabhaengig
O2RNE8IBXP4R0TD8PU41,CON,2025-12-31,Société générale S.A.,France,Large highest EEA,30,5,969500EYG6U339D3TI84,CON,Crédit Foncier de France,France,Large subsidiaries,24,0.7509,24,x1|FR|x28,unabhaengig
P4GTT6GF1W40CVIMFR43,CON,2025-06-30,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,35,1,259400YLRTOBISHBVX41,CON,ING Bank Slaski S.A.,Poland,Large subsidiaries,18,0.9809,17,PL|DE|LU,unbekannt
P4GTT6GF1W40CVIMFR43,CON,2025-06-30,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,35,2,259400LGXW3K0GDAG361,CON,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,0.9803,35,PL|NL|LU,unbekannt
P4GTT6GF1W40CVIMFR43,CON,2025-06-30,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,35,3,5493000LKS7B3UTF7H35,CON,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,0.9792,34,PL|DE|LU,unbekannt
P4GTT6GF1W40CVIMFR43,CON,2025-06-30,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,35,4,259400DZXF7UJKK2AY35,CON,mBank S.A.,Poland,Large subsidiaries,37,0.9437,24,PL|CZ|LU,unbekannt
P4GTT6GF1W40CVIMFR43,CON,2025-06-30,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,35,5,NMH2KF074RKAGTH4CM63,CON,BNP PARIBAS BANK POLSKA S.A,Poland,Large subsidiaries,68,0.4996,31,PL|LU|DE,unbekannt
P4GTT6GF1W40CVIMFR43,CON,2025-12-31,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,162,1,5493000LKS7B3UTF7H35,CON,Bank Polska Kasa Opieki S.A.,Poland,Large highest EEA,123,0.9832,117,PL|DE|NL,unbekannt
P4GTT6GF1W40CVIMFR43,CON,2025-12-31,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,162,2,259400YLRTOBISHBVX41,CON,ING Bank Slaski S.A.,Poland,Large subsidiaries,27,0.9782,26,PL|DE|LU,unbekannt
P4GTT6GF1W40CVIMFR43,CON,2025-12-31,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,162,3,259400LGXW3K0GDAG361,CON,Santander Bank Polska S.A.,Poland,Large subsidiaries,176,0.9769,150,PL|NL|LU,unbekannt
P4GTT6GF1W40CVIMFR43,CON,2025-12-31,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,162,4,259400QHDOZWMJ103294,CON,ALIOR BANK S.A.,Poland,Other highest EEA,25,0.9720,23,PL|LU|GB,unbekannt
P4GTT6GF1W40CVIMFR43,CON,2025-12-31,Powszechna Kasa Oszczednosci Bank Polski S.A.,Poland,Large highest EEA,162,5,XLEZHWWOI4HFQDGL4793,CON,BANK HANDLOWY W WARSZAWIE SA,Poland,Large subsidiaries,33,0.9473,33,PL|CZ|DE,unbekannt
PRNXTNXHBI0TSY1V8P17,CON,2025-06-30,Zagrebačka banka d.d.,Croatia,Large subsidiaries,11,1,213800HDJ876ACJXXD05,CON,AIKGROUP (CY) LIMITED,Cyprus,Large highest EEA,74,0.3202,10,RS|SI|HR,unabhaengig
PRNXTNXHBI0TSY1V8P17,CON,2025-06-30,Zagrebačka banka d.d.,Croatia,Large subsidiaries,11,2,549300RFKNCOX56F8591,CON,RAIFFEISEN BANK S.A.,Romania,Large subsidiaries,8,0.3071,5,x28|AT|DE,unabhaengig
PRNXTNXHBI0TSY1V8P17,CON,2025-12-31,Zagrebačka banka d.d.,Croatia,Large subsidiaries,11,1,549300A2F46GR0UOM390,CON,Erste&Steiermärkische Bank d.d.,Croatia,Large subsidiaries,110,0.8118,11,HR|SI|DE,unabhaengig
PRNXTNXHBI0TSY1V8P17,CON,2025-12-31,Zagrebačka banka d.d.,Croatia,Large subsidiaries,11,2,529900I1UZV70CZRAU55,CON,Raiffeisenbank Austria d.d.,Croatia,Large subsidiaries,20,0.8112,7,HR|SI|GB,unabhaengig
